Rk,Player,xG/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,xG/90,npxG,xAG,xG+xAG,xA,npxG+xAG,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Pos
185,Rémy Cabella,0.4,2024-2025,34,fr FRA,Lille,fr Ligue 1,23,1011,11.2,12,11,4,0.1,0.2,0.3,0.1,0,0,0,0.4,0.4,0.2,0.6,0.3,0.6,-0.3,-0.3,0,0.13,2.7,0.03,0.14,0.6,23.3,14.7,0.1,"FW,MF"
186,Cyle Larin,0.4,2024-2025,29,ca CAN,Mallorca,es La Liga,32,1764,19.6,21,11,4,0.4,0.1,0.5,0.3,0.1,0.1,0,0.4,0.3,0.1,0.4,0,0.4,0,0,0,0.16,1.9,0.16,0.43,0.7,36.8,11.7,0,FW
187,Javi Puado,0.4,2024-2025,26,es ESP,Espanyol,es La Liga,35,2974,33,35,0,0,0.4,0.1,0.5,0.2,0.2,0.2,0,0.4,0.2,0.1,0.4,0.1,0.3,0,0,0,0.12,2,0.11,0.37,0.6,28.8,20.7,0,"FW,MF"
188,Alassane Pléa,0.4,2024-2025,31,fr FRA,Gladbach,de Bundesliga,30,1902,21.1,24,6,2,0.5,0.2,0.7,0.5,0,0,0,0.4,0.3,0.1,0.5,0.2,0.5,0.2,0.2,0,0.16,1.9,0.24,0.83,0.6,29.3,15.2,0,"MF,FW"
189,Akor Adams,0.4,2024-2025,24,ng NGA,2 Teams,2 Comps,19,1209,13.4,14,5,1,0.2,0.1,0.3,0.2,0,0,0,0.4,0.4,0.1,0.4,0,0.4,-0.1,-0.1,0,0.17,2.1,0.11,0.23,1,46.4,13.9,0,FW
190,Williot Swedberg,0.4,2024-2025,20,se SWE,Celta Vigo,es La Liga,32,1348,15,15,17,1,0.3,0.3,0.6,0.3,0,0,0,0.4,0.4,0.2,0.5,0.2,0.5,-0.1,-0.1,0.2,0.17,2.1,0.13,0.27,1,46.9,14.7,0,"FW,MF"
191,Samuel Lino,0.3,2024-2025,24,br BRA,Atlético Madrid,es La Liga,31,1552,17.2,21,10,5,0.2,0.2,0.4,0.2,0,0,0,0.3,0.3,0.2,0.5,0.1,0.5,-0.2,-0.2,0.1,0.13,2.6,0.07,0.17,1,40,16.3,0,"MF,DF"
192,Justin Njinmah,0.3,2024-2025,23,de GER,Werder Bremen,de Bundesliga,26,952,10.6,10,16,1,0.3,0.2,0.5,0.3,0,0,0,0.3,0.3,0.1,0.5,0.1,0.5,-0.1,-0.1,0,0.12,2.9,0.1,0.38,0.8,25.8,14.6,0,"FW,MF"
193,Maghnes Akliouche,0.3,2024-2025,22,fr FRA,Monaco,fr Ligue 1,32,2406,26.7,27,5,0,0.2,0.4,0.6,0.1,0,0,0,0.3,0.3,0.3,0.6,0.3,0.6,-0.2,-0.2,0.1,0.14,2.3,0.07,0.24,0.6,27.9,16,0.1,"FW,MF"
194,Karim Adeyemi,0.3,2024-2025,22,de GER,Dortmund,de Bundesliga,25,1433,15.9,17,8,0,0.4,0.4,0.8,0.4,0,0,0,0.3,0.3,0.4,0.7,0.3,0.7,0.1,0.1,0,0.12,2.9,0.15,0.39,1.1,39.1,17.6,0,"FW,MF"
195,Brahim Díaz,0.3,2024-2025,24,ma MAR,Real Madrid,es La Liga,31,1385,15.4,16,15,0,0.3,0.1,0.4,0.3,0,0,0,0.3,0.3,0.2,0.6,0.1,0.6,-0.1,-0.1,-0.1,0.19,1.8,0.14,0.27,1,53.6,12.6,0,"FW,MF"
196,Phil Harres,0.3,2024-2025,22,de GER,Holstein Kiel,de Bundesliga,26,1544,17.2,17,9,1,0.5,0.1,0.5,0.5,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,0.1,0.1,0,0.16,2.2,0.22,0.47,1,45.9,12.7,0,FW
197,Juanmi,0.3,2024-2025,31,es ESP,2 Teams,es La Liga,24,940,10.4,10,14,10,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,0,0.4,-0.3,-0.3,-0.1,0.19,1.8,0,0,0.7,36.8,13.2,0,"FW,MF"
198,Kiké,0.3,2024-2025,34,es ESP,Alavés,es La Liga,35,2542,28.2,29,6,2,0.5,0,0.5,0.4,0.1,0.1,0,0.3,0.3,0,0.4,0.1,0.3,0.1,0.1,0,0.12,2.1,0.17,0.42,0.8,40,15.4,0,FW
199,Loum Tchaouna,0.3,2024-2025,20,fr FRA,Lazio,it Serie A,24,660,7.3,6,18,13,0.1,0,0.1,0.1,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,-0.2,-0.2,-0.1,0.11,3.1,0.04,0.13,1.1,34.8,17.8,0,"FW,MF"
200,Hamed Junior Traorè,0.3,2024-2025,24,ci CIV,2 Teams,2 Comps,26,2093,23.3,26,0,1,0.4,0.1,0.5,0.4,0,0,0,0.3,0.3,0.1,0.5,0.1,0.5,0.1,0.1,0,0.12,2.9,0.15,0.37,1.2,39.7,19.1,0.1,"FW,MF"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
