Rk,Player,Gls/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls/90,Ast,G+A,G-PK,PK,PKatt,PKm,Pos
768,Wilson Odobert,0.1,2024-2025,19,fr FRA,Tottenham,eng Premier League,16,850,9.4,9,7,0,0.1,0,0.1,0.1,0,0,0,"FW,MF"
769,Edoardo Bove,0.1,2024-2025,22,it ITA,2 Teams,it Serie A,12,851,9.5,11,1,2,0.1,0.2,0.3,0.1,0,0,0,"MF,FW"
770,Leonidas Stergiou,0.1,2024-2025,22,ch SUI,Stuttgart,de Bundesliga,12,852,9.5,11,1,4,0.1,0.2,0.3,0.1,0,0,0,DF
771,Kasey McAteer,0.1,2024-2025,22,ie IRL,Leicester City,eng Premier League,18,852,9.5,9,9,2,0.1,0.1,0.2,0.1,0,0,0,FW
772,Axel Disasi,0.1,2024-2025,26,fr FRA,2 Teams,eng Premier League,13,854,9.5,9,4,13,0.1,0,0.1,0.1,0,0,0,DF
773,Abdoulaye Doucouré,0.1,2024-2025,31,ml MLI,Everton,eng Premier League,33,2564,28.5,31,2,1,0.1,0.1,0.2,0.1,0,0,0,MF
774,Olasagasti,0.1,2024-2025,23,es ESP,Real Sociedad,es La Liga,22,857,9.5,7,15,16,0.1,0.1,0.2,0.1,0,0,0,MF
775,Conor Chaplin,0.1,2024-2025,27,eng ENG,Ipswich Town,eng Premier League,22,857,9.5,10,12,6,0.1,0.1,0.2,0.1,0,0,0,"MF,FW"
776,Jack Taylor,0.1,2024-2025,26,ie IRL,Ipswich Town,eng Premier League,32,860,9.6,4,28,1,0.1,0,0.1,0.1,0,0,0,MF
777,Anuar,0.1,2024-2025,29,ma MAR,Valladolid,es La Liga,26,1720,19.1,21,5,2,0.1,0,0.1,0.1,0,0,0,"MF,FW"
778,Javier Guerra,0.1,2024-2025,21,es ESP,Valencia,es La Liga,36,2581,28.7,31,5,1,0.1,0.1,0.2,0.1,0,0,0,MF
779,Omari Hutchinson,0.1,2024-2025,20,eng ENG,Ipswich Town,eng Premier League,31,2583,28.7,30,1,1,0.1,0.1,0.2,0.1,0,0,0,"MF,FW"
780,Nicolò Savona,0.1,2024-2025,21,it ITA,Juventus,it Serie A,28,1724,19.2,19,9,5,0.1,0.1,0.2,0.1,0,0,0,DF
781,Robin Koch,0.1,2024-2025,28,de GER,Eint Frankfurt,de Bundesliga,30,2586,28.7,30,0,0,0.1,0,0.1,0.1,0,0,0,DF
782,Marquinhos,0.1,2024-2025,30,br BRA,Paris S-G,fr Ligue 1,22,1725,19.2,19,3,5,0.1,0,0.1,0.1,0,0,0,DF
783,Charlie Cresswell,0.1,2024-2025,21,eng ENG,Toulouse,fr Ligue 1,31,2592,28.8,29,2,1,0.1,0,0.1,0.1,0,0,0,DF
784,Lasse Rosenboom,0.1,2024-2025,22,de GER,Holstein Kiel,de Bundesliga,26,1734,19.3,21,5,8,0.1,0.1,0.2,0.1,0,0,0,DF
785,Fabian Rieder,0.1,2024-2025,22,ch SUI,Stuttgart,de Bundesliga,21,867,9.6,8,13,11,0.1,0.3,0.4,0.1,0,0,0,"MF,FW"
786,Lucas Da Cunha,0.1,2024-2025,23,fr FRA,Como,it Serie A,36,2613,29,30,6,2,0.1,0.1,0.2,0.1,0,0,0,MF
787,José Luis García Vayá,0.1,2024-2025,25,es ESP,Valencia,es La Liga,34,1742,19.4,18,16,1,0.1,0.1,0.2,0,0.1,0.1,0,MF
788,Adrien Thomasson,0.1,2024-2025,30,fr FRA,Lens,fr Ligue 1,33,2615,29.1,31,2,0,0.1,0.2,0.3,0.1,0,0,0,MF
789,Grigoris Kastanos,0.1,2024-2025,26,cy CYP,Hellas Verona,it Serie A,27,872,9.7,8,19,11,0.1,0.1,0.2,0.1,0,0,0,"MF,FW"
790,Leopold Querfeld,0.1,2024-2025,20,at AUT,Union Berlin,de Bundesliga,27,1747,19.4,17,10,6,0.1,0.1,0.2,0.1,0,0,0,DF
791,César Azpilicueta,0.1,2024-2025,34,es ESP,Atlético Madrid,es La Liga,14,875,9.7,10,4,16,0.1,0,0.1,0.1,0,0,0,DF
792,Lisandro Martínez,0.1,2024-2025,26,ar ARG,Manchester Utd,eng Premier League,20,1751,19.5,20,0,2,0.1,0.1,0.2,0.1,0,0,0,DF
793,Lautaro Gianetti,0.1,2024-2025,30,ar ARG,Udinese,it Serie A,15,878,9.8,11,4,14,0.1,0,0.1,0.1,0,0,0,DF
794,Dayot Upamecano,0.1,2024-2025,25,fr FRA,Bayern Munich,de Bundesliga,20,1759,19.5,20,0,2,0.1,0,0.1,0.1,0,0,0,DF
795,Marcos Alonso,0.1,2024-2025,33,es ESP,Celta Vigo,es La Liga,31,2647,29.4,29,2,0,0.1,0,0.1,0,0.1,0.1,0,DF
796,Adama Traoré,0.1,2024-2025,28,es ESP,Fulham,eng Premier League,36,1772,19.7,18,18,1,0.1,0.4,0.5,0.1,0,0,0,"FW,MF"
797,Allan Nyom,0.1,2024-2025,36,cm CMR,Getafe,es La Liga,20,887,9.9,10,10,2,0.1,0.2,0.3,0.1,0,0,0,"DF,MF"
798,Carlos Baleba,0.1,2024-2025,20,cm CMR,Brighton,eng Premier League,34,2661,29.6,31,3,2,0.1,0,0.1,0.1,0,0,0,MF
799,Sirlord Conteh,0.1,2024-2025,28,de GER,Heidenheim,de Bundesliga,29,892,9.9,4,25,4,0.1,0.1,0.2,0.1,0,0,0,"FW,MF"
800,Gabriel Gudmundsson,0.1,2024-2025,25,se SWE,Lille,fr Ligue 1,30,1785,19.8,20,10,4,0.1,0,0.1,0.1,0,0,0,DF
,,,,,,,,,,,,,,,,,,,,,
