Rk,Player,Gls/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls/90,Ast,G+A,G-PK,PK,PKatt,PKm,Pos
1787,Aritz Elustondo,0,2024-2025,30,es ESP,Real Sociedad,es La Liga,22,1457,16.2,16,6,8,0,0,0,0,0,0,0,DF
1788,Andrea Carboni,0,2024-2025,23,it ITA,Monza,it Serie A,26,2191,24.3,25,1,6,0,0,0,0,0,0,0,DF
1789,Marco Friedl,0,2024-2025,26,at AUT,Werder Bremen,de Bundesliga,26,2161,24,25,1,0,0,0,0,0,0,0,0,DF
1790,Aster Vranckx,0,2024-2025,21,be BEL,Wolfsburg,de Bundesliga,14,556,6.2,6,8,7,0,0,0,0,0,0,0,MF
1791,Héctor Bellerín,0,2024-2025,29,es ESP,Betis,es La Liga,9,580,6.4,6,3,10,0,0.3,0.3,0,0,0,0,DF
1792,Antoine Joujou,0,2024-2025,21,fr FRA,Le Havre,fr Ligue 1,26,943,10.5,9,17,2,0,0.2,0.2,0,0,0,0,"MF,FW"
1793,Mathis Amougou,0,2024-2025,18,fr FRA,2 Teams,2 Comps,18,867,9.6,9,9,4,0,0,0,0,0,0,0,MF
1794,Michel Aebischer,0,2024-2025,27,ch SUI,Bologna,it Serie A,14,724,8,9,5,10,0,0,0,0,0,0,0,MF
1795,Álex Jiménez,0,2024-2025,19,es ESP,Milan,it Serie A,22,1266,14.1,14,8,6,0,0.1,0.1,0,0,0,0,"DF,FW"
1796,Khalil Fayad,0,2024-2025,20,fr FRA,Montpellier,fr Ligue 1,20,1028,11.4,10,10,1,0,0,0,0,0,0,0,"MF,FW"
1797,Nathan Zeze,0,2024-2025,19,fr FRA,Nantes,fr Ligue 1,18,1512,16.8,17,1,4,0,0,0,0,0,0,0,DF
1798,Youssouf Sabaly,0,2024-2025,31,sn SEN,Betis,es La Liga,22,1581,17.6,20,2,7,0,0.1,0.1,0,0,0,0,DF
1799,Aïssa Mandi,0,2024-2025,32,dz ALG,Lille,fr Ligue 1,24,1733,19.3,20,4,10,0,0,0,0,0,0,0,DF
1800,Luke Thomas,0,2024-2025,23,eng ENG,Leicester City,eng Premier League,14,1110,12.3,13,1,11,0,0,0,0,0,0,0,DF
,,,,,,,,,,,,,,,,,,,,,
