Rk,Player,Tkl/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Tkl/90,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Pos
899,Thomas Kristensen,1.6,2024-2025,22,dk DEN,Udinese,it Serie A,24,1754,19.5,19,5,4,0.1,0,0.1,0.1,0,0,0,1.6,1.1,0.8,0.6,0.2,1,1.6,62.5,0.6,0.9,0.7,0.3,1.1,2.7,4.1,0.1,DF
900,José Campaña,1.6,2024-2025,31,es ESP,Las Palmas,es La Liga,25,1189,13.2,15,10,5,0,0.2,0.2,0,0,0,0,1.6,1.2,0.6,0.8,0.2,0.8,1.5,55,0.7,0.7,0.1,0.6,1.4,3,1.4,0.2,MF
901,Wilfried Singo,1.6,2024-2025,23,ci CIV,Monaco,fr Ligue 1,27,2096,23.3,23,4,1,0,0.1,0.1,0,0,0,0,1.6,1,1,0.4,0.1,0.9,1.2,71.4,0.3,0.7,0.4,0.3,1.8,3.4,4.7,0.1,DF
902,Daley Blind,1.6,2024-2025,34,nl NED,Girona,es La Liga,34,2780,30.9,31,3,1,0,0.1,0.1,0,0,0,0,1.6,0.9,0.8,0.6,0.1,1,1.6,64.6,0.6,1,0.3,0.7,1,2.6,3,0.1,DF
903,Carl Starfelt,1.6,2024-2025,29,se SWE,Celta Vigo,es La Liga,28,2270,25.2,26,2,2,0,0,0,0,0,0,0,1.6,0.8,1,0.6,0,0.7,1.1,66.7,0.4,1.1,0.8,0.3,1.2,2.8,5.1,0.1,DF
904,Robert Skov,1.6,2024-2025,28,dk DEN,Union Berlin,de Bundesliga,15,852,9.5,11,4,5,0.2,0.2,0.4,0.1,0.1,0.1,0,1.6,1.2,0.8,0.7,0,1.1,2.1,50,1.1,0.8,0.1,0.7,0.8,2.4,1,0,"DF,MF"
905,Calvin Bassey,1.6,2024-2025,24,ng NGA,Fulham,eng Premier League,35,3074,34.2,34,1,2,0,0,0,0,0,0,0,1.6,1,1,0.6,0,0.6,0.9,71,0.3,1.2,0.5,0.7,0.6,2.2,3.5,0.2,DF
906,Yoann Salmier,1.6,2024-2025,31,gf GUF,Le Havre,fr Ligue 1,13,797,8.9,9,4,6,0,0,0,0,0,0,0,1.6,0.8,1,0.5,0.1,1.1,1.5,76.9,0.3,1.4,0.9,0.5,1.1,2.7,6.7,0,DF
907,Jon Pacheco,1.6,2024-2025,23,es ESP,Real Sociedad,es La Liga,14,854,9.5,9,5,15,0,0,0,0,0,0,0,1.6,0.9,1.3,0.3,0,1.1,1.3,83.3,0.2,0.8,0.6,0.2,0.9,2.5,5.2,0.2,DF
908,Matteo Pessina,1.6,2024-2025,27,it ITA,Monza,it Serie A,11,854,9.5,10,1,3,0,0,0,0,0,0,0,1.6,0.4,0.3,1.2,0.1,0.9,1.5,64.3,0.5,0.6,0,0.6,1.3,2.8,0.7,0,MF
909,Axel Disasi,1.6,2024-2025,26,fr FRA,2 Teams,eng Premier League,13,854,9.5,9,4,13,0.1,0,0.1,0.1,0,0,0,1.6,0.9,1.3,0.2,0.1,0.9,1.9,50,0.9,0.8,0.2,0.6,0.7,2.3,3.1,0.1,DF
910,Eren Dinkçi,1.6,2024-2025,22,de GER,Freiburg,de Bundesliga,23,1196,13.3,13,10,2,0,0.2,0.2,0,0,0,0,1.6,1,0.6,0.6,0.4,0.5,1.7,30.4,1.2,1.7,0.2,1.5,0.5,2.1,0.5,0,"MF,FW"
911,Pierre Kalulu,1.6,2024-2025,24,fr FRA,Juventus,it Serie A,29,2337,26,25,4,2,0,0,0,0,0,0,0,1.6,1,1.1,0.3,0.1,0.7,0.9,75,0.2,1,0.6,0.5,0.7,2.2,2.6,0,DF
912,Matteo Prati,1.6,2024-2025,20,it ITA,Cagliari,it Serie A,12,570,6.3,8,4,24,0,0,0,0,0,0,0,1.6,0.6,0.3,1.1,0.2,0.5,1.7,27.3,1.3,0.8,0.3,0.5,1.1,2.7,1.6,0.2,MF
913,Botond Balogh,1.6,2024-2025,22,hu HUN,Parma,it Serie A,29,2053,22.8,23,6,7,0,0,0,0,0,0,0,1.6,0.7,1,0.6,0,0.9,1.2,71.4,0.4,1.5,1.1,0.4,1.1,2.7,6.2,0.1,DF
914,Tiago Tomás,1.6,2024-2025,22,pt POR,Wolfsburg,de Bundesliga,32,1884,20.9,23,9,1,0.3,0,0.3,0.3,0,0,0,1.6,0.9,0.7,0.5,0.3,0.7,1.7,42.9,1,0.8,0.2,0.6,0.4,2,0.9,0,"FW,MF"
915,Conor Chaplin,1.6,2024-2025,27,eng ENG,Ipswich Town,eng Premier League,22,857,9.5,10,12,6,0.1,0.1,0.2,0.1,0,0,0,1.6,0.5,0.6,0.6,0.3,0.6,1.5,42.9,0.8,0.8,0.1,0.7,0.4,2,0.3,0,"MF,FW"
916,Marko Ivezi?,1.6,2024-2025,22,rs SRB,Holstein Kiel,de Bundesliga,23,1657,18.4,18,5,10,0,0,0,0,0,0,0,1.6,1,1.1,0.3,0.2,0.8,2.3,35.7,1.5,1.4,0.7,0.7,1.5,3,5.6,0.1,DF
917,Loïc Bade,1.6,2024-2025,24,fr FRA,Sevilla,es La Liga,32,2686,29.8,31,1,1,0,0,0.1,0,0,0,0,1.6,0.9,1.2,0.3,0,0.8,1,74.2,0.3,0.7,0.4,0.3,1,2.5,5.4,0.1,DF
918,Hassane Kamara,1.6,2024-2025,30,ci CIV,Udinese,it Serie A,30,2001,22.2,25,5,4,0,0.2,0.2,0,0,0,0,1.6,1.1,0.9,0.5,0.2,0.7,1.3,57.1,0.5,1,0.2,0.8,1.2,2.7,2.2,0,DF
919,Gvidas Gineitis,1.6,2024-2025,20,lt LTU,Torino,it Serie A,30,1430,15.9,15,15,2,0.2,0.1,0.3,0.2,0,0,0,1.6,0.9,0.5,0.6,0.4,0.8,1.6,52,0.8,1,0.4,0.6,1.1,2.7,2,0,MF
920,Aurélien Tchouaméni,1.6,2024-2025,24,fr FRA,Real Madrid,es La Liga,32,2689,29.9,31,1,0,0,0,0,0,0,0,0,1.6,0.8,0.8,0.6,0.1,0.7,1.4,51.2,0.7,1.1,0.8,0.3,1.5,3.1,3.1,0,"DF,MF"
921,Nikola Vlaši?,1.6,2024-2025,26,hr CRO,Torino,it Serie A,30,2117,23.5,23,7,1,0.2,0.2,0.4,0.1,0.1,0.1,0,1.6,0.8,0.5,0.7,0.4,0.5,1.3,40,0.8,0.6,0.1,0.5,0.4,2,0.6,0,"MF,FW"
922,Salih Özcan,1.6,2024-2025,26,tr TUR,2 Teams,de Bundesliga,22,744,8.3,6,16,11,0,0,0,0,0,0,0,1.6,1.1,0.8,0.5,0.2,1,2.2,44.4,1.2,1.5,0.1,1.3,2.2,3.7,1.8,0,MF
923,Dango Ouattara,1.6,2024-2025,22,bf BFA,Bournemouth,eng Premier League,32,2005,22.3,21,11,0,0.3,0.2,0.5,0.3,0,0,0,1.6,1.2,0.6,0.5,0.4,0.8,1.8,41.5,1.1,1.6,0.4,1.2,0.5,2.1,2.3,0,FW
924,Joe Scally,1.6,2024-2025,21,us USA,Gladbach,de Bundesliga,32,2578,28.6,30,2,1,0,0,0,0,0,0,0,1.6,1.1,0.9,0.6,0.1,0.9,1.6,58.7,0.7,1.2,0.4,0.8,0.6,2.1,3,0.1,DF
925,Jamie Gittens,1.6,2024-2025,19,eng ENG,Dortmund,de Bundesliga,32,1776,19.7,21,11,2,0.4,0.2,0.6,0.4,0,0,0,1.6,1,0.6,0.6,0.4,0.7,0.9,77.8,0.2,0.8,0,0.8,0.5,2.1,0.2,0,"FW,MF"
926,Waldemar Anton,1.6,2024-2025,28,de GER,Dortmund,de Bundesliga,26,1949,21.7,22,4,3,0.1,0.1,0.2,0.1,0,0,0,1.6,1,0.8,0.5,0.3,0.8,1.1,73.9,0.3,1.5,0.7,0.8,1.4,3,5.2,0,DF
927,Juan Cruz Armada,1.6,2024-2025,32,es ESP,Osasuna,es La Liga,25,1492,16.6,19,6,12,0,0,0,0,0,0,0,1.6,0.8,0.7,0.8,0.1,0.9,1.4,62.5,0.5,0.9,0.2,0.7,0.5,2.1,4.1,0,DF
928,Marquinhos,1.6,2024-2025,30,br BRA,Paris S-G,fr Ligue 1,22,1725,19.2,19,3,5,0.1,0,0.1,0.1,0,0,0,1.6,1,0.4,0.8,0.3,1.3,1.7,75.8,0.4,1.4,0.8,0.6,0.6,2.1,3.3,0,DF
929,Javier Muñoz,1.6,2024-2025,29,es ESP,Las Palmas,es La Liga,35,2588,28.8,28,7,1,0,0.1,0.1,0,0,0,0,1.6,1.2,0.6,0.6,0.3,0.6,1.6,34.8,1,0.9,0.1,0.8,1.1,2.6,1.4,0.1,"MF,DF"
930,Martín Payero,1.6,2024-2025,25,ar ARG,Udinese,it Serie A,25,1381,15.3,16,9,2,0.1,0.1,0.1,0.1,0,0,0,1.6,1,0.3,0.9,0.4,0.5,1,50,0.5,1,0.1,0.9,0.8,2.4,0.8,0,MF
931,Christian Pulisic,1.6,2024-2025,25,us USA,Milan,it Serie A,34,2478,27.5,29,5,0,0.4,0.3,0.7,0.3,0.1,0.1,0,1.6,1.1,0.6,0.5,0.4,0.5,1.3,40.5,0.8,0.9,0.1,0.8,0.2,1.7,0.5,0.1,"FW,MF"
932,Raúl,1.6,2024-2025,23,es ESP,Osasuna,es La Liga,32,750,8.3,5,27,2,0.5,0,0.5,0.5,0,0,0,1.6,1,0.4,0.7,0.5,0.6,1.2,50,0.6,0.5,0,0.5,0,1.6,0.7,0,"FW,MF"
933,Ramon Hendriks,1.6,2024-2025,23,nl NED,Stuttgart,de Bundesliga,25,1154,12.8,10,15,8,0,0.1,0.1,0,0,0,0,1.6,0.7,0.9,0.5,0.2,0.7,1,69.2,0.3,1.2,0.5,0.6,1.5,3,4.9,0,DF
934,Vitinha,1.6,2024-2025,24,pt POR,Genoa,it Serie A,25,1328,14.8,16,9,1,0.1,0.2,0.3,0.1,0,0,0,1.6,0.5,0.8,0.4,0.3,0.7,2,36.7,1.3,0.9,0.1,0.8,0.8,2.4,1.5,0,"FW,MF"
935,Facundo Medina,1.6,2024-2025,25,ar ARG,Lens,fr Ligue 1,29,2543,28.3,29,0,0,0,0,0,0,0,0,0,1.6,1,0.8,0.6,0.1,0.8,1.5,57.1,0.6,1.1,0.4,0.7,1.1,2.7,2.5,0,DF
936,Clinton Mata,1.6,2024-2025,31,ao ANG,Lyon,fr Ligue 1,29,2370,26.3,27,2,2,0,0.2,0.2,0,0,0,0,1.6,1.1,0.9,0.5,0.2,1.1,1.4,77.8,0.3,1,0.6,0.3,1.7,3.3,2.7,0.1,DF
937,Kaoru Mitoma,1.6,2024-2025,27,jp JPN,Brighton,eng Premier League,36,2603,28.9,28,8,0,0.3,0.1,0.5,0.3,0,0,0,1.6,0.9,0.5,0.5,0.6,0.7,1.7,38.8,1,1.7,0.1,1.6,0.5,2,0.3,0,"FW,MF"
938,Giorgio Altare,1.6,2024-2025,25,it ITA,Venezia,it Serie A,12,753,8.4,8,4,4,0,0,0,0,0,0,0,1.6,1.4,1,0.4,0.2,1,1.8,53.3,0.8,2.5,1.3,1.2,2,3.6,5.9,0,DF
939,Moussa Niakhate,1.6,2024-2025,28,sn SEN,Lyon,fr Ligue 1,31,2726,30.3,30,1,2,0,0,0,0,0,0,0,1.6,0.9,1.2,0.3,0.1,0.8,1.1,75,0.3,0.9,0.6,0.3,0.8,2.4,4.7,0.1,DF
940,Pedro,1.6,2024-2025,37,es ESP,Lazio,it Serie A,30,1102,12.2,6,24,6,0.8,0.1,0.9,0.7,0.2,0.2,0,1.6,1.1,0.4,0.7,0.4,0.8,1.7,47.6,0.9,0.9,0,0.9,0.2,1.8,0.2,0.1,"FW,MF"
941,Koji Miyoshi,1.6,2024-2025,27,jp JPN,Bochum,de Bundesliga,15,464,5.2,6,9,6,0.2,0,0.2,0.2,0,0,0,1.6,1,0.4,0.2,1,0.8,1.7,44.4,1,1.9,0.2,1.7,0.4,1.9,0.4,0,"FW,MF"
942,Lucas Da Cunha,1.5,2024-2025,23,fr FRA,Como,it Serie A,36,2613,29,30,6,2,0.1,0.1,0.2,0.1,0,0,0,1.5,0.9,0.6,0.7,0.3,0.7,1.3,51.3,0.7,0.6,0.1,0.5,0.6,2.1,1,0,MF
943,Jesús Areso,1.5,2024-2025,25,es ESP,Osasuna,es La Liga,36,3079,34.2,35,1,1,0,0.1,0.1,0,0,0,0,1.5,1.1,0.9,0.4,0.2,1.1,1.6,69.6,0.5,0.8,0.1,0.6,0.2,1.8,2.7,0,DF
944,Danilo,1.5,2024-2025,33,br BRA,Juventus,it Serie A,12,581,6.5,6,6,5,0,0.2,0.2,0,0,0,0,1.5,0.6,1.1,0.3,0.2,0.8,1.5,50,0.8,0.6,0.5,0.2,1.4,2.9,3.3,0.2,DF
945,Harry Wilson,1.5,2024-2025,27,wls WAL,Fulham,eng Premier League,25,1162,12.9,12,13,3,0.5,0.1,0.5,0.5,0,0,0,1.5,1.1,1,0.2,0.3,0.9,1.4,66.7,0.5,1.2,0.1,1.1,0.5,2.1,0.8,0.1,"FW,MF"
946,Adam Masina,1.5,2024-2025,30,ma MAR,Torino,it Serie A,28,1919,21.3,20,8,9,0,0.1,0.1,0,0,0,0,1.5,0.7,1,0.5,0,1.1,1.9,57.5,0.8,1.3,0.7,0.6,1.3,2.8,4.5,0.1,DF
947,Yunus Musah,1.5,2024-2025,21,us USA,Milan,it Serie A,29,1571,17.5,19,10,5,0,0.1,0.1,0,0,0,0,1.5,1.1,0.7,0.5,0.3,0.7,1,70.6,0.3,0.5,0.1,0.5,0.4,1.9,0.5,0.2,"MF,FW"
948,Antoine Semenyo,1.5,2024-2025,24,gh GHA,Bournemouth,eng Premier League,37,3203,35.6,36,1,0,0.3,0.1,0.4,0.3,0,0,0,1.5,1,0.5,0.7,0.4,0.4,1.2,37.2,0.8,1.9,0.3,1.6,0.3,1.9,1.1,0.1,FW
949,Francisco Conceição,1.5,2024-2025,21,pt POR,Juventus,it Serie A,26,1340,14.9,12,14,2,0.2,0.2,0.4,0.2,0,0,0,1.5,0.9,0.4,0.6,0.5,0.9,2,43.3,1.1,0.5,0,0.5,0.4,1.9,0.4,0,"FW,MF"
950,Marash Kumbulla,1.5,2024-2025,24,al ALB,Espanyol,es La Liga,35,2972,33,34,1,0,0.1,0,0.1,0.1,0,0,0,1.5,0.8,1.1,0.4,0.1,0.7,1.2,58.5,0.5,1.5,1.1,0.4,1,2.6,6.8,0.1,DF
951,Evann Guessand,1.5,2024-2025,23,ci CIV,Nice,fr Ligue 1,33,2565,28.5,30,3,1,0.4,0.3,0.7,0.4,0,0,0,1.5,1,0.4,0.5,0.6,0.2,0.5,42.9,0.3,0.9,0.1,0.8,0.5,2.1,0.6,0,"FW,MF"
952,Carlos Augusto,1.5,2024-2025,25,br BRA,Inter,it Serie A,29,1691,18.8,15,14,3,0.2,0.1,0.3,0.2,0,0,0,1.5,0.7,0.6,0.6,0.3,0.6,1,63.2,0.4,1.1,0.5,0.6,0.5,2,2.7,0,DF
953,James Maddison,1.5,2024-2025,27,eng ENG,Tottenham,eng Premier League,31,1809,20.1,21,10,1,0.4,0.3,0.8,0.4,0,0,0,1.5,0.9,0.4,0.8,0.3,0.4,1.4,31,1,0.7,0.2,0.5,0.6,2.1,0.9,0,MF
954,Diego Moreira,1.5,2024-2025,19,be BEL,Strasbourg,fr Ligue 1,32,2568,28.5,29,3,0,0.1,0.2,0.3,0.1,0,0,0,1.5,1,0.6,0.7,0.3,0.8,1.8,48,0.9,0.8,0.1,0.7,1.2,2.8,2.3,0,"DF,MF"
955,Felix Agu,1.5,2024-2025,24,ng NGA,Werder Bremen,de Bundesliga,22,1751,19.5,21,1,2,0.2,0,0.2,0.2,0,0,0,1.5,0.7,0.6,0.7,0.2,0.6,1.2,52.2,0.6,1.4,0.5,0.9,1.1,2.6,2.5,0,DF
956,Konstantinos Mavropanos,1.5,2024-2025,26,gr GRE,West Ham,eng Premier League,33,2045,22.7,21,12,3,0,0,0,0,0,0,0,1.5,1.1,1.1,0.4,0,0.7,1.2,59.3,0.5,1.1,0.8,0.3,1.8,3.3,5.5,0,DF
957,Willi Orban,1.5,2024-2025,31,hu HUN,RB Leipzig,de Bundesliga,25,2222,24.7,25,0,1,0.2,0,0.2,0.2,0,0,0,1.5,0.9,0.9,0.6,0,0.9,1.3,71.9,0.4,1.8,1.3,0.6,0.9,2.4,6.8,0.2,DF
958,Guillermo Maripán,1.5,2024-2025,30,cl CHI,2 Teams,2 Comps,28,2340,26,27,1,7,0,0,0.1,0,0,0,0,1.5,0.9,1,0.5,0,0.8,1.3,63.6,0.5,1,0.5,0.5,1.6,3.1,5.3,0,DF
959,Harry Maguire,1.5,2024-2025,31,eng ENG,Manchester Utd,eng Premier League,27,1758,19.5,19,8,3,0.1,0,0.1,0.1,0,0,0,1.5,0.8,1.2,0.3,0.1,0.9,1.2,73.9,0.3,0.8,0.6,0.2,2,3.6,4,0.1,DF
960,Williot Swedberg,1.5,2024-2025,20,se SWE,Celta Vigo,es La Liga,32,1348,15,15,17,1,0.3,0.3,0.6,0.3,0,0,0,1.5,1.1,0.6,0.7,0.3,0.9,1.3,65,0.5,0.8,0.1,0.7,0.2,1.7,0.7,0.1,"FW,MF"
961,Giorgos Masouras,1.5,2024-2025,30,gr GRE,Bochum,de Bundesliga,14,1055,11.7,12,2,0,0.2,0.1,0.3,0.2,0,0,0,1.5,0.9,0.5,0.6,0.4,0.6,1.4,43.8,0.8,0.8,0.1,0.7,0.3,1.9,0.3,0.1,"FW,MF"
962,Matt O'Riley,1.5,2024-2025,23,dk DEN,Brighton,eng Premier League,21,938,10.4,11,10,3,0.2,0.2,0.4,0.1,0.1,0.1,0,1.5,0.9,0.4,0.8,0.4,0.4,1.2,30.8,0.9,0.7,0.3,0.4,1.2,2.8,0.9,0.1,MF
963,Nayef Aguerd,1.5,2024-2025,28,ma MAR,Real Sociedad,es La Liga,21,1760,19.6,21,0,3,0,0,0,0,0,0,0,1.5,1.2,0.9,0.6,0.1,0.6,0.9,66.7,0.3,1.1,0.8,0.3,0.7,2.2,4.7,0,DF
964,Jorginho,1.5,2024-2025,32,it ITA,Arsenal,eng Premier League,15,704,7.8,9,6,19,0,0,0,0,0,0,0,1.5,0.5,0.1,0.9,0.5,1,2.6,40,1.5,0.4,0,0.4,0.9,2.4,0.3,0.3,MF
965,Nico O’Reilly,1.5,2024-2025,19,eng ENG,Manchester City,eng Premier League,9,528,5.9,6,3,21,0.3,0,0.3,0.3,0,0,0,1.5,0.7,0.5,0.5,0.5,0.7,1.4,50,0.7,0.9,0.2,0.7,0.7,2.2,2,0,DF
966,Boubakary Soumaré,1.5,2024-2025,25,fr FRA,Leicester City,eng Premier League,31,2171,24.1,25,6,4,0,0,0,0,0,0,0,1.5,0.8,1,0.5,0,0.9,1.4,63.6,0.5,0.9,0.4,0.5,1.1,2.7,1.4,0.2,MF
967,Ramón Terrats,1.5,2024-2025,23,es ESP,2 Teams,es La Liga,26,1350,15,16,10,5,0.3,0.1,0.3,0.3,0,0,0,1.5,0.9,0.5,0.7,0.3,0.7,2.1,31.3,1.5,0.8,0.2,0.6,0.7,2.2,1.3,0,"MF,FW"
968,Kevin Schade,1.5,2024-2025,22,de GER,Brentford,eng Premier League,38,2293,25.5,26,12,0,0.4,0.1,0.5,0.4,0,0,0,1.5,1,0.7,0.4,0.5,0.5,0.9,56.5,0.4,0.7,0.2,0.6,0.2,1.7,1.3,0,FW
969,Jordan Lefort,1.5,2024-2025,30,fr FRA,Angers,fr Ligue 1,34,3060,34,34,0,0,0,0,0,0,0,0,0,1.5,0.9,1.2,0.3,0,0.9,1.3,68.2,0.4,1.6,1.1,0.6,0.9,2.5,6.1,0.1,DF
970,Jeffrey Gouweleeuw,1.5,2024-2025,33,nl NED,Augsburg,de Bundesliga,33,2944,32.7,33,0,0,0,0.1,0.2,0,0,0,0,1.5,0.9,0.8,0.6,0.1,0.8,1.2,67.5,0.4,1,0.5,0.6,1.1,2.6,5.6,0,DF
971,Luka Modri?,1.5,2024-2025,38,hr CRO,Real Madrid,es La Liga,35,1827,20.3,17,18,2,0.1,0.3,0.4,0.1,0,0,0,1.5,1,0.8,0.6,0.1,0.7,1.6,43.8,0.9,0.8,0.2,0.6,1.3,2.9,0.8,0,MF
972,Antoine Joujou,1.5,2024-2025,21,fr FRA,Le Havre,fr Ligue 1,26,943,10.5,9,17,2,0,0.2,0.2,0,0,0,0,1.5,1,1,0.4,0.2,0.9,1.4,60,0.6,1.4,0.3,1.1,0.9,2.4,1.8,0,"MF,FW"
973,Alessandro Zanoli,1.5,2024-2025,23,it ITA,Genoa,it Serie A,31,1711,19,19,12,4,0.1,0,0.1,0.1,0,0,0,1.5,1.1,0.6,0.7,0.2,0.5,1.2,43.5,0.7,1.1,0.2,0.9,0.6,2.2,2.1,0,"FW,DF"
974,Kevin Kampl,1.5,2024-2025,33,si SVN,RB Leipzig,de Bundesliga,26,1593,17.7,18,8,2,0.1,0,0.1,0.1,0,0,0,1.5,1,0.6,0.6,0.3,0.9,1.5,61.5,0.6,1.4,0.3,1.1,1.4,2.9,1.4,0,MF
975,Benedict Hollerbach,1.5,2024-2025,23,de GER,Union Berlin,de Bundesliga,34,2540,28.2,30,4,0,0.3,0,0.4,0.3,0,0,0,1.5,0.8,0.3,0.8,0.4,0.7,1.8,41.2,1.1,1.2,0,1.2,0.1,1.6,0.5,0,"FW,MF"
976,Ferland Mendy,1.5,2024-2025,29,fr FRA,Real Madrid,es La Liga,14,1005,11.2,12,2,11,0,0.1,0.1,0,0,0,0,1.5,1.3,0.6,0.5,0.4,0.8,1.1,75,0.3,1,0.4,0.6,0.8,2.3,0.7,0.1,DF
977,Sergio Carreira,1.5,2024-2025,23,es ESP,Celta Vigo,es La Liga,23,1656,18.4,19,4,9,0,0.2,0.2,0,0,0,0,1.5,0.9,0.9,0.3,0.3,0.8,1.4,53.8,0.7,1.1,0.1,1,0.9,2.4,2,0,"MF,DF"
978,Pablo Rosario,1.5,2024-2025,27,do DOM,Nice,fr Ligue 1,29,1775,19.7,21,8,0,0.2,0.1,0.2,0.1,0.1,0.1,0,1.5,1,0.3,1,0.3,0.6,1,55,0.5,1,0.6,0.4,1.6,3.1,2.2,0.1,"MF,DF"
979,Derek Cornelius,1.5,2024-2025,26,ca CAN,Marseille,fr Ligue 1,21,1420,15.8,17,4,7,0,0,0,0,0,0,0,1.5,1.1,1,0.5,0.1,1.1,1.4,77.3,0.3,1,0.6,0.4,0.9,2.4,3.2,0,DF
980,Himad Abdelli,1.5,2024-2025,24,dz ALG,Angers,fr Ligue 1,32,2842,31.6,32,0,0,0.2,0,0.2,0.1,0.1,0.1,0,1.5,1,0.4,0.6,0.5,0.5,1.5,31.3,1,0.8,0,0.7,0.8,2.3,0.9,0.1,"MF,FW"
981,Moïse Bombito,1.5,2024-2025,24,ca CAN,Nice,fr Ligue 1,27,2192,24.4,25,2,0,0,0,0,0,0,0,0,1.5,1,0.9,0.5,0.1,1,1.4,68.6,0.5,1.4,0.8,0.7,0.7,2.3,5,0.3,DF
982,Jordan Ayew,1.5,2024-2025,32,gh GHA,2 Teams,eng Premier League,31,1659,18.4,19,12,6,0.3,0,0.3,0.2,0.1,0.1,0,1.5,0.8,0.4,0.8,0.3,0.4,1.2,30.4,0.9,1.1,0.1,1,0.7,2.2,1,0,"FW,MF"
983,Cristhian Mosquera,1.5,2024-2025,20,es ESP,Valencia,es La Liga,37,3319,36.9,37,0,0,0,0,0,0,0,0,0,1.5,1,1.1,0.4,0.1,0.8,1.1,77.5,0.2,1,0.7,0.4,0.9,2.5,3.5,0.1,DF
984,Vitaly Janelt,1.5,2024-2025,26,de GER,Brentford,eng Premier League,32,2254,25,27,5,0,0,0.1,0.2,0,0,0,0,1.5,0.9,0.6,0.5,0.4,0.8,1.4,58.3,0.6,1.3,0.4,1,1.1,2.6,2.1,0,MF
985,Nemanja Gudelj,1.5,2024-2025,32,rs SRB,Sevilla,es La Liga,31,2493,27.7,27,4,4,0,0,0.1,0,0,0,0,1.5,0.9,0.6,0.8,0.1,0.8,1.3,60,0.5,1,0.4,0.6,1,2.5,3.4,0,"MF,DF"
986,Nicolò Savona,1.5,2024-2025,21,it ITA,Juventus,it Serie A,28,1724,19.2,19,9,5,0.1,0.1,0.2,0.1,0,0,0,1.5,0.7,1,0.5,0.1,0.7,1.3,52,0.6,0.6,0.2,0.5,0.6,2.1,2,0,DF
987,Stanley N'Soki,1.5,2024-2025,25,fr FRA,Hoffenheim,de Bundesliga,22,1308,14.5,16,6,8,0,0,0,0,0,0,0,1.5,1.1,0.9,0.5,0.1,0.8,1.6,52.2,0.8,1.5,0.5,1,1.8,3.3,4,0.2,DF
988,Abdulai Juma Bah,1.5,2024-2025,18,sl SLE,2 Teams,2 Comps,22,1550,17.2,18,4,6,0,0,0,0,0,0,0,1.5,1,0.8,0.8,0,0.5,0.7,66.7,0.2,1.5,0.9,0.6,1.7,3.2,6.2,0.1,DF
989,Bukayo Saka,1.5,2024-2025,22,eng ENG,Arsenal,eng Premier League,25,1729,19.2,20,5,0,0.3,0.5,0.8,0.3,0.1,0.1,0,1.5,0.8,0.5,0.6,0.5,0.7,1.2,54.2,0.6,1.1,0,1.1,0.2,1.7,0.4,0,"FW,MF"
990,Leif Davis,1.5,2024-2025,24,eng ENG,Ipswich Town,eng Premier League,33,2743,30.5,32,1,0,0,0.1,0.1,0,0,0,0,1.5,0.9,1.1,0.3,0.1,1,1.6,62.5,0.6,0.8,0.3,0.6,0.8,2.3,2.5,0.1,DF
991,Medon Berisha,1.5,2024-2025,20,al ALB,Lecce,it Serie A,17,716,8,7,10,5,0,0.1,0.1,0,0,0,0,1.5,1,0.9,0.4,0.3,0.5,1,50,0.5,0.8,0,0.8,1.4,2.9,0.6,0.3,MF
992,Junya Ito,1.5,2024-2025,31,jp JPN,Reims,fr Ligue 1,33,2690,29.9,31,2,0,0.1,0.1,0.2,0.1,0,0,0,1.5,1,0.6,0.5,0.3,0.6,2,28.3,1.4,1.1,0.1,1,0.4,1.9,0.5,0.1,"FW,MF"
993,Illia Zabarnyi,1.5,2024-2025,21,ua UKR,Bournemouth,eng Premier League,36,3109,34.5,35,1,0,0,0,0,0,0,0,0,1.5,1,0.9,0.6,0,1,1.4,68,0.5,1,0.6,0.4,1.2,2.7,5.3,0.1,DF
994,Adnan Januzaj,1.5,2024-2025,29,be BEL,Las Palmas,es La Liga,18,598,6.6,5,13,6,0.3,0.2,0.5,0.3,0,0,0,1.5,0.9,0.2,0.9,0.5,0.8,1.4,55.6,0.6,0.9,0,0.9,0.3,1.8,0.5,0,"MF,FW"
995,Filippo Terracciano,1.5,2024-2025,21,it ITA,Milan,it Serie A,13,539,6,6,7,25,0,0,0,0,0,0,0,1.5,1,0.2,1,0.3,0.8,1.7,50,0.8,0.2,0,0.2,1,2.5,1.8,0,"DF,MF"
996,Fabio Miretti,1.5,2024-2025,20,it ITA,Genoa,it Serie A,25,1677,18.6,22,3,2,0.2,0.2,0.3,0.2,0,0,0,1.5,0.8,0.3,0.8,0.4,1,1.8,54.5,0.8,1.1,0.1,1,0.4,1.9,0.7,0.1,"MF,FW"
997,Ben White,1.5,2024-2025,26,eng ENG,Arsenal,eng Premier League,17,1198,13.3,13,4,3,0,0.2,0.2,0,0,0,0,1.5,1.1,0.8,0.3,0.5,1.2,2.9,42.1,1.7,0.8,0.6,0.2,1.2,2.7,3.3,0,DF
