Rk,Player,Tkl/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Tkl/90,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Pos
1297,Yann Gboho,1.2,2024-2025,23,fr FRA,Toulouse,fr Ligue 1,31,2333,25.9,27,4,0,0.2,0.2,0.3,0.2,0,0,0,1.2,0.7,0.3,0.6,0.3,0.5,1.4,40,0.8,0.8,0,0.8,0.2,1.4,0.2,0,"MF,FW"
1298,Sandro Ramírez,1.2,2024-2025,29,es ESP,Las Palmas,es La Liga,31,2034,22.6,25,6,1,0.4,0.1,0.5,0.4,0,0,0,1.2,0.7,0.4,0.6,0.2,0.6,1.3,43.3,0.8,0.9,0,0.9,0.7,1.9,1,0.1,"FW,MF"
1299,Nathan Aké,1.2,2024-2025,29,nl NED,Manchester City,eng Premier League,10,678,7.5,8,2,9,0,0,0,0,0,0,0,1.2,0.9,0.9,0.3,0,0.5,0.8,66.7,0.3,0.9,0.3,0.7,0.4,1.6,2.9,0.1,DF
1300,Kingsley Coman,1.2,2024-2025,28,fr FRA,Bayern Munich,de Bundesliga,28,1282,14.2,14,14,0,0.4,0.3,0.6,0.4,0,0,0,1.2,0.8,0.4,0.4,0.4,0.6,0.8,66.7,0.3,0.8,0,0.8,0.6,1.8,1.1,0,FW
1301,Ben Old,1.2,2024-2025,21,nz NZL,Saint-Étienne,fr Ligue 1,13,528,5.9,4,9,1,0,0,0,0,0,0,0,1.2,0.9,0.5,0.5,0.2,0.5,1.9,27.3,1.4,1.4,0.2,1.2,0.3,1.5,0.3,0,"FW,MF"
1302,Marcos Alonso,1.2,2024-2025,33,es ESP,Celta Vigo,es La Liga,31,2647,29.4,29,2,0,0.1,0,0.1,0,0.1,0.1,0,1.2,0.7,0.6,0.4,0.1,0.9,1.5,56.8,0.6,0.7,0.2,0.5,1.2,2.3,4.3,0.1,DF
1303,Mario Pašali?,1.2,2024-2025,29,hr CRO,Atalanta,it Serie A,34,1967,21.9,23,11,4,0.1,0.2,0.3,0.1,0,0,0,1.2,0.7,0.5,0.6,0.1,0.5,1.2,42.3,0.7,1,0.3,0.7,0.5,1.7,1.3,0,MF
1304,Dani Olmo,1.2,2024-2025,26,es ESP,Barcelona,es La Liga,25,1212,13.5,13,12,2,0.7,0.2,1,0.6,0.1,0.1,0,1.2,0.8,0.6,0.4,0.2,0.3,1,28.6,0.7,0.4,0.2,0.2,0.2,1.4,0.8,0.1,"MF,FW"
1305,Armin Gigovic,1.2,2024-2025,22,ba BIH,Holstein Kiel,de Bundesliga,31,1895,21.1,23,8,2,0.2,0,0.3,0.2,0,0,0,1.2,0.6,0.7,0.4,0.1,0.2,1,23.8,0.8,0.9,0,0.9,1,2.2,1.6,0,MF
1306,David López,1.2,2024-2025,34,es ESP,Girona,es La Liga,29,2429,27,27,2,9,0,0,0.1,0,0,0,0,1.2,0.9,0.8,0.3,0.1,0.7,1.1,58.1,0.5,0.8,0.4,0.4,0.5,1.7,4.1,0.1,DF
1307,Raúl Asencio,1.2,2024-2025,21,es ESP,Real Madrid,es La Liga,23,1670,18.6,18,5,3,0,0.1,0.1,0,0,0,0,1.2,0.9,1,0.2,0,0.5,0.7,76.9,0.2,0.6,0.3,0.3,0.9,2,4.7,0.1,DF
1308,Juan Berrocal,1.2,2024-2025,25,es ESP,Getafe,es La Liga,19,1063,11.8,11,8,14,0,0,0,0,0,0,0,1.2,0.6,0.8,0.3,0,0.8,1.2,71.4,0.3,0.5,0.3,0.3,1.3,2.5,5,0,DF
1309,Cucho,1.2,2024-2025,25,co COL,Betis,es La Liga,15,1139,12.7,14,1,1,0.4,0.1,0.5,0.4,0,0,0,1.2,0.8,0.2,0.4,0.6,0.5,0.9,54.5,0.4,1,0.1,0.9,0.6,1.7,0.3,0,FW
1310,Marin Pongra?i?,1.2,2024-2025,26,hr CRO,Fiorentina,it Serie A,20,1367,15.2,14,6,8,0,0,0,0,0,0,0,1.2,0.9,0.9,0.3,0.1,0.5,0.7,63.6,0.3,0.9,0.4,0.5,0.8,2,4.5,0.1,DF
1311,Pere Milla,1.2,2024-2025,31,es ESP,Espanyol,es La Liga,20,456,5.1,1,19,17,0.6,0,0.6,0.6,0,0,0,1.2,0.4,1,0,0.2,0.2,3.6,5.6,3.4,2,0.4,1.6,0.6,1.8,1,0,"MF,FW"
1312,Anthony Gordon,1.2,2024-2025,23,eng ENG,Newcastle Utd,eng Premier League,34,2434,27,28,6,0,0.2,0.2,0.4,0.2,0,0.1,0,1.2,0.7,0.3,0.7,0.2,0.4,1.4,32.4,0.9,0.9,0.1,0.9,0.3,1.4,0.3,0.1,"FW,MF"
1313,Issa Soumaré,1.2,2024-2025,23,sn SEN,Le Havre,fr Ligue 1,29,1902,21.1,21,8,1,0.2,0.2,0.4,0.2,0,0,0,1.2,0.7,0.4,0.5,0.3,0.6,2.3,26.5,1.7,0.9,0.2,0.7,0.8,1.9,1.5,0,"FW,MF"
1314,Lukas Ullrich,1.2,2024-2025,20,de GER,Gladbach,de Bundesliga,26,1903,21.1,24,2,3,0,0.1,0.1,0,0,0,0,1.2,0.8,0.9,0.3,0,0.7,2,35.7,1.3,1.2,0.4,0.8,1.1,2.3,3.5,0,DF
1315,Armindo Sieb,1.2,2024-2025,21,de GER,Mainz 05,de Bundesliga,27,762,8.5,5,22,7,0.2,0.2,0.5,0.2,0,0,0,1.2,0.5,0.5,0.6,0.1,0.4,1.2,30,0.8,0.5,0,0.5,0.1,1.3,0.8,0,"FW,MF"
1316,Lameck Banda,1.2,2024-2025,23,zm ZAM,Lecce,it Serie A,15,610,6.8,6,9,7,0,0.1,0.1,0,0,0,0,1.2,0.7,0.6,0.3,0.3,0.4,1.8,25,1.3,1,0,1,0.3,1.5,1.2,0.1,"FW,MF"
1317,Gabriele Zappa,1.2,2024-2025,24,it ITA,Cagliari,it Serie A,37,3060,34,35,2,0,0.1,0,0.1,0.1,0,0,0,1.2,0.7,0.6,0.5,0.1,0.5,1,50,0.5,1.2,0.6,0.6,0.7,1.9,2.7,0,DF
1318,Takefusa Kubo,1.2,2024-2025,23,jp JPN,Real Sociedad,es La Liga,36,2372,26.4,27,9,1,0.2,0,0.2,0.2,0,0,0,1.2,0.8,0.4,0.4,0.3,0.6,1.5,40,0.9,1.4,0,1.4,0.6,1.8,0.5,0,"MF,FW"
1319,Seko Fofana,1.2,2024-2025,29,ci CIV,Rennes,fr Ligue 1,16,844,9.4,9,7,1,0.1,0.1,0.2,0.1,0,0,0,1.2,0.7,0.4,0.6,0.1,0.2,0.7,28.6,0.5,0.7,0.1,0.6,0.7,1.9,0.7,0,MF
1320,Christopher Nkunku,1.2,2024-2025,26,fr FRA,Chelsea,eng Premier League,27,921,10.2,9,18,6,0.3,0.2,0.5,0.3,0,0,0,1.2,0.8,0.3,0.4,0.5,0.6,0.8,75,0.2,0.9,0.2,0.7,0.7,1.9,1,0,FW
1321,Sávio,1.2,2024-2025,20,br BRA,Manchester City,eng Premier League,29,1766,19.6,21,8,7,0.1,0.4,0.5,0.1,0,0,0,1.2,0.9,0.3,0.5,0.4,0.5,1,52.6,0.5,0.7,0.1,0.6,0.3,1.5,0.5,0.1,"FW,MF"
1322,Xavi Simons,1.2,2024-2025,21,nl NED,RB Leipzig,de Bundesliga,25,2150,23.9,25,0,0,0.4,0.3,0.7,0.4,0,0,0,1.2,0.9,0.2,0.6,0.3,0.5,1.1,46.2,0.6,0.8,0.1,0.7,0.5,1.7,0.8,0,MF
1323,José María Giménez,1.2,2024-2025,29,uy URU,Atlético Madrid,es La Liga,27,1999,22.2,20,7,7,0,0,0,0,0,0,0,1.2,0.7,0.8,0.4,0,0.8,1.3,60.7,0.5,1.3,0.9,0.5,1.2,2.4,5.2,0.1,DF
1324,Eric Dier,1.2,2024-2025,30,eng ENG,Bayern Munich,de Bundesliga,21,1463,16.3,16,5,13,0.1,0.1,0.2,0.1,0,0,0,1.2,0.7,0.5,0.6,0.1,0.8,1.2,65,0.4,1.2,0.5,0.7,1.2,2.4,4.7,0.1,DF
1325,Andrew Omobamidele,1.2,2024-2025,22,ie IRL,2 Teams,2 Comps,10,539,6,6,4,4,0,0,0,0,0,0,0,1.2,0.7,0.7,0.5,0,0.3,0.8,40,0.5,2,1.3,0.7,1.3,2.5,6.8,0,DF
1326,Pau Cubarsí,1.2,2024-2025,17,es ESP,Barcelona,es La Liga,35,2618,29.1,29,6,3,0,0.1,0.1,0,0,0,0,1.2,0.8,0.7,0.3,0.1,0.7,1,63.3,0.4,0.4,0.3,0.1,0.6,1.7,3,0,DF
1327,Jean-Charles Castelletto,1.2,2024-2025,29,cm CMR,Nantes,fr Ligue 1,30,2620,29.1,30,0,0,0,0,0,0,0,0,0,1.2,0.6,0.6,0.5,0.1,0.6,0.9,63,0.3,0.9,0.6,0.3,0.9,2,5.2,0,"DF,MF"
1328,Alessandro Circati,1.2,2024-2025,20,au AUS,Parma,it Serie A,6,540,6,6,0,6,0,0,0,0,0,0,0,1.2,0.8,1,0.2,0,0.2,0.3,50,0.2,0.8,0.7,0.2,0.5,1.7,7,0.2,DF
1329,Isco,1.2,2024-2025,32,es ESP,Betis,es La Liga,22,1547,17.2,17,5,0,0.5,0.5,1,0.2,0.3,0.3,0.1,1.2,0.8,0.2,0.8,0.2,0.4,1.6,25,1.2,0.6,0,0.6,0.6,1.8,0.4,0,MF
1330,Dylan Batubinsika,1.2,2024-2025,28,cd COD,Saint-Étienne,fr Ligue 1,25,2016,22.4,22,3,5,0,0,0,0,0,0,0,1.2,0.6,0.8,0.3,0,0.6,1,59.1,0.4,1,0.6,0.4,1.7,2.9,6.2,0.1,DF
1331,Álvaro García,1.2,2024-2025,31,es ESP,Rayo Vallecano,es La Liga,36,2559,28.4,28,8,0,0.1,0.2,0.3,0.1,0,0,0,1.2,0.8,0.7,0.3,0.2,0.4,1.1,38.7,0.7,1.1,0,1.1,1.1,2.3,1.5,0,"FW,MF"
1332,Fares Chaïbi,1.2,2024-2025,21,dz ALG,Eint Frankfurt,de Bundesliga,26,1013,11.3,10,16,4,0.1,0.3,0.4,0.1,0,0,0,1.2,0.8,0.4,0.4,0.4,0.6,1.8,35,1.2,0.9,0,0.9,0.9,2,2.8,0.1,"MF,FW"
1333,Javi Sánchez,1.2,2024-2025,27,es ESP,Valladolid,es La Liga,25,2026,22.5,25,0,1,0.1,0,0.1,0.1,0,0,0,1.2,0.7,0.8,0.3,0,0.8,1.2,65.4,0.4,1.7,1.2,0.5,1,2.1,4.9,0.1,DF
1334,Nathan Broadhead,1.2,2024-2025,26,wls WAL,Ipswich Town,eng Premier League,18,702,7.8,7,11,7,0.3,0,0.3,0.3,0,0,0,1.2,0.5,0.4,0.8,0,0.4,1.5,25,1.2,1,0.1,0.9,0.5,1.7,0.6,0,"MF,FW"
1335,Orel Mangala,1.2,2024-2025,26,be BEL,2 Teams,2 Comps,20,1328,14.8,15,5,1,0.1,0,0.1,0.1,0,0,0,1.2,0.5,0.2,0.7,0.2,0.3,0.6,55.6,0.3,0.7,0.2,0.5,1.4,2.6,1.7,0.1,MF
1336,Denzel Dumfries,1.2,2024-2025,28,nl NED,Inter,it Serie A,29,1955,21.7,20,9,4,0.3,0.1,0.4,0.3,0,0,0,1.2,0.8,0.6,0.4,0.2,0.6,1.2,51.9,0.6,1.4,0.4,1.1,0.3,1.4,1.2,0,"DF,FW"
1337,Brian Oliván,1.2,2024-2025,30,es ESP,Espanyol,es La Liga,17,1017,11.3,12,5,8,0,0.1,0.1,0,0,0,0,1.2,0.9,0.6,0.5,0,0.4,1.2,30.8,0.8,0.5,0.2,0.4,0.9,2,2,0,DF
1338,Ben Davies,1.1,2024-2025,31,wls WAL,Tottenham,eng Premier League,17,1331,14.8,14,3,7,0,0,0,0,0,0,0,1.1,0.7,0.5,0.5,0.1,0.6,1.1,52.9,0.5,1.9,1.3,0.6,0.8,2,5.5,0.1,DF
1339,Samuele Vignato,1.1,2024-2025,20,it ITA,Monza,it Serie A,17,470,5.2,3,14,13,0,0,0,0,0,0,0,1.1,0.6,0,0.8,0.4,0.6,1.3,42.9,0.8,0.2,0,0.2,0,1.1,1.1,0,MF
1340,Eldor Shomurodov,1.1,2024-2025,29,uz UZB,Roma,it Serie A,27,1097,12.2,11,16,10,0.3,0.3,0.7,0.3,0,0,0,1.1,0.5,0.2,0.6,0.4,0.2,0.5,50,0.2,0.8,0.1,0.7,0.2,1.4,0.4,0,"FW,MF"
1341,Federico Gatti,1.1,2024-2025,26,it ITA,Juventus,it Serie A,30,2195,24.4,26,4,3,0,0,0,0,0,0,0,1.1,0.9,0.7,0.3,0.1,0.6,1,58.3,0.4,1.1,0.7,0.4,0.7,1.9,3.1,0.1,DF
1342,Marko Arnautovi?,1.1,2024-2025,35,at AUT,Inter,it Serie A,18,549,6.1,5,13,20,0.7,0.3,1,0.7,0,0,0,1.1,1,0.2,0.5,0.5,0.5,0.8,60,0.3,0.5,0,0.5,0.2,1.3,0.2,0,FW
1343,Abdoul Ouattara,1.1,2024-2025,18,fr FRA,Strasbourg,fr Ligue 1,17,471,5.2,3,14,6,0.2,0.2,0.4,0.2,0,0,0,1.1,0.8,0.6,0.2,0.4,0.6,1,60,0.4,1.9,0,1.9,1.7,2.9,2.3,0.4,"DF,FW"
1344,Johan Mojica,1.1,2024-2025,31,co COL,Mallorca,es La Liga,36,2755,30.6,30,6,1,0,0.1,0.1,0,0,0,0,1.1,0.8,0.8,0.2,0.1,0.6,1.3,47.5,0.7,0.4,0.2,0.3,0.8,2,2.7,0.1,DF
1345,Mathias Honsak,1.1,2024-2025,27,at AUT,Heidenheim,de Bundesliga,22,1181,13.1,12,10,0,0.4,0.1,0.5,0.4,0,0,0,1.1,0.6,0.8,0.4,0,0.8,1.8,43.5,1,1.4,0.3,1.1,0.8,1.9,2.4,0,"FW,DF"
1346,Mama Samba Baldé,1.1,2024-2025,28,gw GNB,2 Teams,fr Ligue 1,29,1182,13.1,12,17,0,0.2,0.2,0.4,0.2,0,0,0,1.1,0.8,0.3,0.5,0.4,0.2,1.1,21.4,0.8,0.6,0,0.6,0.5,1.7,1.1,0,FW
1347,Aridane Hernández,1.1,2024-2025,35,es ESP,Rayo Vallecano,es La Liga,14,1025,11.4,11,3,23,0,0,0,0,0,0,0,1.1,1,0.8,0.4,0,0.5,0.7,75,0.2,0.9,0.7,0.2,0.5,1.7,8.7,0.2,DF
1348,Raphinha,1.1,2024-2025,27,br BRA,Barcelona,es La Liga,36,2839,31.5,32,4,1,0.6,0.3,0.9,0.5,0.1,0.1,0,1.1,0.7,0.2,0.6,0.3,0.6,1.2,48.7,0.6,0.9,0.1,0.9,0.3,1.5,0.8,0,"FW,MF"
1349,Duje ?aleta-Car,1.1,2024-2025,27,hr CRO,Lyon,fr Ligue 1,19,1584,17.6,17,2,12,0.1,0,0.1,0.1,0,0,0,1.1,0.7,0.6,0.5,0,0.6,1.1,52.6,0.5,1.9,1.4,0.5,1,2.1,5.5,0.1,DF
1350,Mattia Bani,1.1,2024-2025,30,it ITA,Genoa,it Serie A,20,1507,16.7,19,1,4,0,0,0,0,0,0,0,1.1,0.6,0.7,0.4,0.1,0.4,0.7,63.6,0.2,0.8,0.5,0.3,1.3,2.4,5.1,0.1,DF
1351,Marius Wolf,1.1,2024-2025,29,de GER,Augsburg,de Bundesliga,32,2144,23.8,28,4,0,0,0.1,0.2,0,0,0,0,1.1,0.7,0.5,0.5,0.1,0.7,1.8,37.2,1.1,1.2,0.2,1,1,2.1,2.1,0,DF
1352,Davide Zappacosta,1.1,2024-2025,32,it ITA,Atalanta,it Serie A,30,2067,23,26,4,4,0.2,0.1,0.3,0.2,0,0,0,1.1,0.7,0.7,0.2,0.3,0.9,1.7,51.3,0.8,1.2,0.3,1,0.5,1.6,1.4,0.1,DF
1353,Cristiano Biraghi,1.1,2024-2025,31,it ITA,2 Teams,it Serie A,23,1591,17.7,18,5,5,0.1,0,0.1,0.1,0,0,0,1.1,0.8,0.6,0.3,0.2,0.7,1.4,52,0.7,1,0.2,0.7,0.7,1.8,3.1,0,DF
1354,Luca Caldirola,1.1,2024-2025,33,it ITA,Monza,it Serie A,14,876,9.7,10,4,9,0,0,0,0,0,0,0,1.1,0.7,0.8,0.3,0,0.4,0.7,57.1,0.3,0.9,0.6,0.3,1.1,2.3,4.4,0.1,DF
1355,Robin Le Normand,1.1,2024-2025,27,es ESP,Atlético Madrid,es La Liga,27,2151,23.9,24,3,3,0,0,0,0,0,0,0,1.1,0.8,1,0.2,0,0.5,0.8,60,0.3,0.8,0.4,0.5,0.4,1.5,5,0,DF
1356,Jáder Durán,1.1,2024-2025,20,co COL,Aston Villa,eng Premier League,20,638,7.1,4,16,1,1,0,1,1,0,0,0,1.1,1,0.1,0.3,0.7,0.1,0.6,25,0.4,0.7,0,0.7,0,1.1,1.8,0,FW
1357,Chuba Akpom,1.1,2024-2025,28,eng ENG,Lille,fr Ligue 1,14,639,7.1,6,8,0,0.4,0.1,0.6,0.3,0.1,0.3,0.1,1.1,0.7,0,0.6,0.6,0.3,0.8,33.3,0.6,1.3,0,1.3,0,1.1,0.4,0,FW
1358,Jack Grealish,1.1,2024-2025,28,eng ENG,Manchester City,eng Premier League,20,721,8,7,13,12,0.1,0.1,0.2,0.1,0,0,0,1.1,0.6,0.5,0.2,0.4,0.2,0.6,40,0.4,1.5,0.2,1.2,0.2,1.4,0.7,0.1,"FW,MF"
1359,Mason Greenwood,1.1,2024-2025,22,eng ENG,Marseille,fr Ligue 1,34,2804,31.2,32,2,0,0.7,0.2,0.8,0.4,0.2,0.3,0.1,1.1,0.6,0.3,0.4,0.4,0.5,1.3,41,0.7,0.2,0,0.2,0.4,1.5,0.2,0.1,"FW,MF"
1360,Jorge Herrando,1.1,2024-2025,23,es ESP,Osasuna,es La Liga,18,1366,15.2,15,3,20,0.1,0,0.1,0.1,0,0,0,1.1,0.7,0.6,0.3,0.2,0.6,1,60,0.4,1.3,0.9,0.4,0.8,1.9,4.3,0.1,DF
1361,João Félix,1.1,2024-2025,24,pt POR,2 Teams,2 Comps,27,1129,12.5,11,16,9,0.2,0.1,0.3,0.2,0,0,0,1.1,0.7,0.4,0.6,0.2,0.7,1.8,39.1,1.1,0.3,0,0.3,0.3,1.4,0.9,0,"FW,MF"
1362,Samuele Ricci,1.1,2024-2025,22,it ITA,Torino,it Serie A,34,2825,31.4,34,0,1,0,0,0.1,0,0,0,0,1.1,0.7,0.5,0.4,0.2,0.6,0.9,64.3,0.3,0.7,0.3,0.4,0.8,1.9,1.6,0.1,MF
1363,Omari Hutchinson,1.1,2024-2025,20,eng ENG,Ipswich Town,eng Premier League,31,2583,28.7,30,1,1,0.1,0.1,0.2,0.1,0,0,0,1.1,0.5,0.5,0.3,0.3,0.5,1.7,27.1,1.2,0.9,0.1,0.9,0.4,1.5,0.5,0,"MF,FW"
1364,André Ayew,1.1,2024-2025,34,gh GHA,Le Havre,fr Ligue 1,27,1453,16.1,15,12,0,0.2,0.1,0.3,0.2,0,0,0,1.1,0.6,0.2,0.4,0.5,0.4,0.8,53.8,0.4,0.6,0.1,0.4,0.2,1.3,1.3,0.1,FW
1365,Bradley Barcola,1.1,2024-2025,21,fr FRA,Paris S-G,fr Ligue 1,34,2181,24.2,27,7,0,0.6,0.4,1,0.6,0,0,0,1.1,0.7,0.4,0.3,0.4,0.3,1.3,25.8,0.9,1,0.1,0.9,0.8,1.9,0.5,0,FW
1366,Anthony Rouault,1.1,2024-2025,23,fr FRA,2 Teams,2 Comps,29,2184,24.3,25,4,0,0,0,0,0,0,0,0,1.1,0.8,0.8,0.2,0.1,0.6,0.8,73.7,0.2,1.3,0.8,0.5,1.1,2.2,5.3,0,DF
1367,Vincenzo Grifo,1.1,2024-2025,31,it ITA,Freiburg,de Bundesliga,34,2432,27,31,3,0,0.3,0.4,0.7,0.3,0,0.1,0.1,1.1,0.8,0.4,0.5,0.2,0.6,1.3,44.1,0.7,0.9,0.1,0.8,0.3,1.4,0.9,0.1,"FW,MF"
1368,Takuma Asano,1.1,2024-2025,29,jp JPN,Mallorca,es La Liga,21,1054,11.7,13,8,2,0.2,0.1,0.3,0.2,0,0,0,1.1,0.8,0.4,0.6,0.1,0.5,0.9,54.5,0.4,0.6,0,0.6,0.5,1.6,0.8,0,"FW,MF"
1369,Noni Madueke,1.1,2024-2025,22,eng ENG,Chelsea,eng Premier League,32,2033,22.6,27,5,1,0.3,0.1,0.4,0.3,0,0,0,1.1,0.8,0.4,0.5,0.2,0.6,1.7,36.8,1.1,0.8,0,0.8,0.4,1.5,0.5,0,FW
1370,Danny Welbeck,1.1,2024-2025,33,eng ENG,Brighton,eng Premier League,30,2115,23.5,24,6,0,0.4,0.2,0.6,0.4,0,0,0,1.1,0.7,0.3,0.6,0.2,0.3,0.9,40,0.5,0.8,0.2,0.6,0.2,1.3,0.6,0,FW
1371,Ethan Nwaneri,1.1,2024-2025,17,eng ENG,Arsenal,eng Premier League,26,895,9.9,11,15,10,0.4,0.2,0.6,0.4,0,0,0,1.1,0.7,0.4,0.4,0.3,0.7,2.1,33.3,1.4,0.8,0.2,0.6,0.2,1.3,0.4,0.1,"FW,MF"
1372,Oumar Diakité,1.1,2024-2025,20,ci CIV,Reims,fr Ligue 1,26,1628,18.1,20,6,3,0.2,0.1,0.3,0.2,0,0.1,0.1,1.1,0.7,0.4,0.4,0.3,0.5,1.1,47.4,0.6,0.7,0.1,0.6,0.2,1.3,0.5,0,FW
1373,Téji Savanier,1.1,2024-2025,32,fr FRA,Montpellier,fr Ligue 1,31,2363,26.3,27,4,1,0.1,0.2,0.3,0,0.1,0.1,0,1.1,1,0.3,0.6,0.2,0.7,1.6,41.9,1,0.6,0,0.6,0.6,1.7,0.8,0.2,MF
1374,Fabian Schär,1.1,2024-2025,32,ch SUI,Newcastle Utd,eng Premier League,34,2934,32.6,33,1,0,0.1,0,0.1,0.1,0,0,0,1.1,0.6,0.5,0.6,0.1,0.4,1.1,40,0.6,1.2,0.8,0.4,1.4,2.5,4.2,0.1,DF
1375,Luis Rioja,1.1,2024-2025,30,es ESP,2 Teams,es La Liga,37,2854,31.7,33,4,0,0.2,0.1,0.3,0.1,0.1,0.1,0,1.1,0.7,0.4,0.4,0.3,0.5,1.4,34.1,0.9,1,0,1,0.7,1.8,1.4,0,FW
1376,Florian Sotoca,1.1,2024-2025,33,fr FRA,Lens,fr Ligue 1,31,1794,19.9,22,9,0,0.1,0.1,0.1,0.1,0,0,0,1.1,0.7,0.2,0.4,0.6,0.6,1.1,54.5,0.5,0.6,0.1,0.5,0.7,1.8,1.3,0,"FW,MF"
1377,Mouctar Diakhaby,1.1,2024-2025,27,gn GUI,Valencia,es La Liga,13,653,7.3,7,6,5,0.3,0,0.3,0.3,0,0,0,1.1,0.4,1.1,0,0,0.6,0.8,66.7,0.3,1.1,0.8,0.3,1.5,2.6,7.7,0,DF
1378,Saïd Benrahma,1.1,2024-2025,28,dz ALG,Lyon,fr Ligue 1,13,735,8.2,9,4,3,0.1,0.4,0.5,0.1,0,0,0,1.1,0.6,0.5,0.5,0.1,0.4,1.2,30,0.9,0.7,0,0.7,0.4,1.5,0.2,0,"FW,MF"
1379,Alan Matturro,1.1,2024-2025,19,uy URU,Genoa,it Serie A,13,900,10,9,4,12,0,0,0,0,0,0,0,1.1,0.6,0.6,0.5,0,0.3,1.4,21.4,1.1,1,0.3,0.7,1.4,2.5,3.8,0,DF
1380,Elif Elmas,1.1,2024-2025,24,mk MKD,2 Teams,2 Comps,15,1065,11.8,12,3,11,0.3,0,0.3,0.3,0,0,0,1.1,0.7,0.5,0.4,0.2,0.4,1.1,38.5,0.7,0.8,0.2,0.7,0.5,1.6,0.6,0.2,"FW,MF"
1381,Jaime Mata,1.1,2024-2025,35,es ESP,Las Palmas,es La Liga,30,656,7.3,4,26,6,0,0,0,0,0,0,0,1.1,0.3,0.3,0.8,0,0.4,1.2,33.3,0.8,0.7,0.1,0.5,0.4,1.5,1.5,0,"FW,MF"
1382,Pablo Durán,1.1,2024-2025,23,es ESP,Celta Vigo,es La Liga,27,1394,15.5,15,12,10,0.3,0.3,0.5,0.3,0,0,0,1.1,0.6,0.3,0.5,0.4,0.3,1,31.3,0.7,0.8,0.2,0.6,0.5,1.6,1.2,0,"FW,MF"
1383,Leandro Trossard,1.1,2024-2025,29,be BEL,Arsenal,eng Premier League,38,2546,28.3,28,10,0,0.3,0.2,0.5,0.3,0,0,0,1.1,0.7,0.2,0.6,0.3,0.4,1.2,35.3,0.8,1.1,0,1.1,0.3,1.4,0.6,0,FW
1384,Jon Martin,1.1,2024-2025,18,es ESP,Real Sociedad,es La Liga,13,904,10,6,7,24,0,0.1,0.1,0,0,0,0,1.1,0.9,0.7,0.3,0.1,0.6,0.9,66.7,0.3,1.3,0.9,0.4,0.7,1.8,8,0.1,DF
1385,Chrislain Matsima,1.1,2024-2025,22,fr FRA,Augsburg,de Bundesliga,30,2551,28.3,28,2,2,0,0,0.1,0,0,0,0,1.1,0.7,0.7,0.4,0,0.6,0.9,65.4,0.3,1.7,1,0.7,1.8,2.9,5.8,0,DF
1386,Antoine Griezmann,1.1,2024-2025,33,fr FRA,Atlético Madrid,es La Liga,38,2469,27.4,29,9,0,0.3,0.3,0.5,0.3,0,0.1,0,1.1,0.6,0.5,0.5,0.1,0.3,1.1,24.1,0.8,0.7,0,0.7,0.2,1.3,0.8,0,"FW,MF"
1387,Álvaro djaló,1.1,2024-2025,24,es ESP,Athletic Club,es La Liga,17,659,7.3,7,10,12,0.1,0,0.1,0.1,0,0,0,1.1,0.7,0.4,0.3,0.4,0.1,0.4,33.3,0.3,0.5,0,0.5,0.1,1.2,0.5,0,FW
1388,Dan Ndoye,1.1,2024-2025,23,ch SUI,Bologna,it Serie A,30,2143,23.8,26,4,1,0.3,0.2,0.5,0.3,0.1,0.1,0,1.1,0.8,0.3,0.3,0.4,0.7,1.2,57.1,0.5,1,0,1,0.4,1.5,0.2,0,FW
1389,Djibril Sow,1.1,2024-2025,27,ch SUI,Sevilla,es La Liga,30,2062,22.9,24,6,1,0.1,0,0.1,0.1,0,0,0,1.1,0.6,0.6,0.4,0.1,0.3,0.7,47.1,0.4,0.8,0.1,0.7,1.2,2.3,1.1,0,MF
1390,Loum Tchaouna,1.1,2024-2025,20,fr FRA,Lazio,it Serie A,24,660,7.3,6,18,13,0.1,0,0.1,0.1,0,0,0,1.1,0.5,0.3,0.3,0.5,0.4,1.2,33.3,0.8,0.7,0.1,0.5,0.5,1.6,1.9,0.3,"FW,MF"
1391,Hauke Wahl,1.1,2024-2025,30,de GER,St. Pauli,de Bundesliga,33,2970,33,33,0,0,0,0,0,0,0,0,0,1.1,0.8,0.6,0.4,0.1,0.7,1.2,60.5,0.5,1.3,0.8,0.6,0.9,2,5.2,0.1,DF
1392,Abdallah Sima,1.1,2024-2025,23,sn SEN,Brest,fr Ligue 1,27,1238,13.8,14,13,1,0.5,0.1,0.7,0.5,0,0,0,1.1,0.8,0.1,0.4,0.6,0.3,0.8,36.4,0.5,0.7,0.1,0.6,0.1,1.2,0.7,0,"FW,MF"
1393,Oliver Burke,1.1,2024-2025,27,sct SCO,Werder Bremen,de Bundesliga,25,908,10.1,9,16,4,0.5,0,0.5,0.5,0,0,0,1.1,0.4,0.5,0.1,0.5,0.4,0.6,66.7,0.2,2,0,2,0.2,1.3,0.6,0,FW
