Rk,Player,Gls/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls/90,Ast,G+A,G-PK,PK,PKatt,PKm,Pos
1585,Medon Berisha,0,2024-2025,20,al ALB,Lecce,it Serie A,17,716,8,7,10,5,0,0.1,0.1,0,0,0,0,MF
1586,Cédric Kipré,0,2024-2025,27,ci CIV,Reims,fr Ligue 1,28,2190,24.3,26,2,4,0,0,0,0,0,0,0,DF
1587,Óscar de Marcos,0,2024-2025,35,es ESP,Athletic Club,es La Liga,26,1564,17.4,17,9,11,0,0.2,0.2,0,0,0,0,DF
1588,Tom Krauß,0,2024-2025,23,de GER,Bochum,de Bundesliga,14,1077,12,13,1,0,0,0,0,0,0,0,0,MF
1589,Manu Morlanes,0,2024-2025,25,es ESP,Mallorca,es La Liga,23,1338,14.9,15,8,2,0,0,0,0,0,0,0,MF
1590,Will Hughes,0,2024-2025,29,eng ENG,Crystal Palace,eng Premier League,33,2108,23.4,24,9,0,0,0.1,0.1,0,0,0,0,MF
1591,Lucas Bergvall,0,2024-2025,18,se SWE,Tottenham,eng Premier League,27,1212,13.5,11,16,7,0,0.1,0.1,0,0,0,0,MF
1592,Eric Bailly,0,2024-2025,30,ci CIV,Villarreal,es La Liga,12,617,6.9,8,4,20,0,0,0,0,0,0,0,DF
1593,Samuele Vignato,0,2024-2025,20,it ITA,Monza,it Serie A,17,470,5.2,3,14,13,0,0,0,0,0,0,0,MF
1594,Tamás Nikitscher,0,2024-2025,24,hu HUN,Valladolid,es La Liga,13,858,9.5,9,4,4,0,0,0,0,0,0,0,"MF,DF"
1595,Antonio Sánchez,0,2024-2025,27,es ESP,Mallorca,es La Liga,33,1395,15.5,12,21,3,0,0,0,0,0,0,0,"MF,DF"
1596,Sean Longstaff,0,2024-2025,26,eng ENG,Newcastle Utd,eng Premier League,25,798,8.9,8,17,13,0,0,0,0,0,0,0,MF
1597,Aleksandar Sedlar,0,2024-2025,32,rs SRB,Alavés,es La Liga,9,594,6.6,7,2,25,0,0,0,0,0,0,0,DF
1598,Joe Willock,0,2024-2025,24,eng ENG,Newcastle Utd,eng Premier League,32,1086,12.1,11,21,1,0,0.2,0.2,0,0,0,0,"MF,FW"
1599,Brian Oliván,0,2024-2025,30,es ESP,Espanyol,es La Liga,17,1017,11.3,12,5,8,0,0.1,0.1,0,0,0,0,DF
1600,Nicolás Valentini,0,2024-2025,23,ar ARG,2 Teams,it Serie A,14,1129,12.5,13,1,5,0,0,0,0,0,0,0,DF
,,,,,,,,,,,,,,,,,,,,,
