Rk,Player,xG/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,xG/90,npxG,xAG,xG+xAG,xA,npxG+xAG,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Pos
1510,Cédric Kipré,0,2024-2025,27,ci CIV,Reims,fr Ligue 1,28,2190,24.3,26,2,4,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.07,0.4,0,0,0,11.1,16.9,0,DF
1511,Amos Pieper,0,2024-2025,26,de GER,Werder Bremen,de Bundesliga,23,1498,16.6,16,7,9,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.06,0.4,0,0,0.1,14.3,13.9,0,DF
1512,Marten de Roon,0,2024-2025,33,nl NED,Atalanta,it Serie A,36,3058,34,34,2,1,0.1,0.1,0.2,0.1,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0.06,0.4,0.29,1,0.1,28.6,22.7,0,"MF,DF"
1513,Patrizio Masini,0,2024-2025,23,it ITA,Genoa,it Serie A,26,1538,17.1,16,10,11,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.5,0.13,1,0.1,12.5,15.5,0,MF
1514,Willy Kambwala,0,2024-2025,19,fr FRA,Villarreal,es La Liga,19,1117,12.4,12,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.3,0,0,0.1,25,11.1,0,DF
1515,Liam Henderson,0,2024-2025,28,sct SCO,Empoli,it Serie A,36,2337,26,27,9,0,0,0.2,0.2,0,0,0,0,0,0,0.1,0.2,0.1,0.2,0,0,0,0.03,0.8,0,0,0.1,13.6,28.6,0.1,MF
1516,Aaron Cresswell,0,2024-2025,34,eng ENG,West Ham,eng Premier League,18,824,9.2,10,8,13,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.2,0,0,-0.1,0.05,0.5,0,,0,0,23.8,0.2,DF
1517,Vladimír Coufal,0,2024-2025,31,cz CZE,West Ham,eng Premier League,22,1067,11.9,11,11,11,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,-0.1,0.04,0.6,0,0,0.2,28.6,15.5,0,DF
1518,Adam Wharton,0,2024-2025,20,eng ENG,Crystal Palace,eng Premier League,20,1318,14.6,16,4,1,0,0.1,0.1,0,0,0,0,0,0,0.2,0.2,0.1,0.2,0,0,-0.1,0.03,0.9,0,0,0.3,38.5,25.4,0,MF
1519,Álex Valle,0,2024-2025,20,es ESP,2 Teams,2 Comps,15,1030,11.4,12,3,3,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,-0.1,0.03,0.8,0,0,0.1,11.1,22.2,0,DF
1520,Mathias Jensen,0,2024-2025,28,dk DEN,Brentford,eng Premier League,24,862,9.6,8,16,0,0,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0,0,0.04,0.6,0,0,0.1,16.7,23.1,0,MF
1521,Daniele Ghilardi,0,2024-2025,21,it ITA,Hellas Verona,it Serie A,24,2029,22.5,21,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.5,0,0,0.2,33.3,13.4,0,DF
1522,Pierre Ekwah Elimby,0,2024-2025,22,fr FRA,Saint-Étienne,fr Ligue 1,29,2575,28.6,29,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0.03,0.9,0.04,0.17,0.2,24,25.4,0,MF
1523,Stefan Bajcetic,0,2024-2025,19,es ESP,Las Palmas,es La Liga,14,969,10.8,12,2,1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.05,0.5,0.2,0.5,0.2,40,23.1,0,"MF,DF"
1524,Toti Gomes,0,2024-2025,25,pt POR,Wolves,eng Premier League,31,2614,29,30,1,1,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0.2,0,0,0.1,28.6,11.6,0,DF
1525,Yvan Neyou,0,2024-2025,27,cm CMR,Leganés,es La Liga,30,2312,25.7,27,3,1,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.04,0.6,0.06,0.33,0.1,18.8,25.8,0,MF
1526,Emerson,0,2024-2025,25,br BRA,Milan,it Serie A,17,1377,15.3,16,1,3,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0.04,0.7,0,0,0.1,20,20.3,0,DF
1527,Adam Webster,0,2024-2025,29,eng ENG,Brighton,eng Premier League,14,887,9.9,11,3,7,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,-0.1,0.05,0.5,0,0,0.1,20,10.8,0,DF
1528,Gabriele Zappa,0,2024-2025,24,it ITA,Cagliari,it Serie A,37,3060,34,35,2,0,0.1,0,0.1,0.1,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,-0.1,0.08,0.3,0.18,0.4,0.1,45.5,16.9,0,DF
1529,David Raum,0,2024-2025,26,de GER,RB Leipzig,de Bundesliga,22,1783,19.8,21,1,1,0.1,0.3,0.3,0.1,0,0,0,0,0,0.3,0.4,0.4,0.4,0,0,-0.1,0.05,0.5,0.11,0.25,0.2,44.4,17.9,0.2,DF
1530,César Azpilicueta,0,2024-2025,34,es ESP,Atlético Madrid,es La Liga,14,875,9.7,10,4,16,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.05,0.5,0.2,0.5,0.2,40,17.8,0,DF
1531,Romain Perraud,0,2024-2025,26,fr FRA,Betis,es La Liga,28,2002,22.2,22,6,8,0.1,0.1,0.2,0.1,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0.03,0.9,0.1,0.4,0.2,25,21.7,0,DF
1532,Igor Zubeldia,0,2024-2025,27,es ESP,Real Sociedad,es La Liga,28,2269,25.2,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.5,0,0,0.2,33.3,17.1,0,DF
1533,Joël Veltman,0,2024-2025,32,nl NED,Brighton,eng Premier League,21,1697,18.9,19,2,3,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.08,0.3,0,0,0.1,16.7,19.7,0,DF
1534,Yuri Berchiche,0,2024-2025,34,es ESP,Athletic Club,es La Liga,30,2044,22.7,22,8,5,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.04,0.7,0,0,0.2,25,25.2,0.1,DF
1535,Maximilian Bauer,0,2024-2025,24,de GER,Augsburg,de Bundesliga,11,658,7.3,8,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.1,0,0,0.1,100,7.2,0,DF
1536,Yeray Álvarez,0,2024-2025,29,es ESP,Athletic Club,es La Liga,21,1781,19.8,20,1,9,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.5,0.11,0.5,0.1,22.2,15.5,0,DF
1537,Benedikt Gimber,0,2024-2025,27,de GER,Heidenheim,de Bundesliga,32,2671,29.7,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.5,0,0,0,7.1,15.1,0,DF
1538,Nicolò Savona,0,2024-2025,21,it ITA,Juventus,it Serie A,28,1724,19.2,19,9,5,0.1,0.1,0.2,0.1,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0.1,0,0.08,0.3,0.33,0.5,0.2,66.7,14.8,0,DF
1539,Borna Sosa,0,2024-2025,26,hr CRO,Torino,it Serie A,19,1181,13.1,14,5,9,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,-0.1,0.08,0.3,0,0,0.1,25,20.2,0,DF
1540,Glen Kamara,0,2024-2025,28,fi FIN,Rennes,fr Ligue 1,13,662,7.4,8,5,3,0,0.1,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0.17,0.1,0,,0,0,16.2,0,MF
1541,Renato Tapia,0,2024-2025,29,pe PER,Leganés,es La Liga,34,2424,26.9,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.5,0.07,0.17,0.2,42.9,29.1,0,"MF,DF"
1542,Julian Weigl,0,2024-2025,28,de GER,Gladbach,de Bundesliga,33,2881,32,33,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0.04,0.6,0,0,0.2,31.6,24,0,MF
1543,Jan Bednarek,0,2024-2025,28,pl POL,Southampton,eng Premier League,30,2531,28.1,30,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.2,0.4,1,0.1,40,16,0,DF
1544,Diego Coppola,0,2024-2025,20,it ITA,Hellas Verona,it Serie A,34,2927,32.5,33,1,1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.3,0.2,0.5,0.1,40,9.1,0,DF
1545,Pau Torres,0,2024-2025,27,es ESP,Aston Villa,eng Premier League,24,2020,22.4,23,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.4,0,0,0.1,25,11.7,0,DF
1546,Castello Lukeba,0,2024-2025,21,fr FRA,RB Leipzig,de Bundesliga,23,1577,17.5,18,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0.1,25,15.6,0,DF
1547,Hans Hateboer,0,2024-2025,30,nl NED,Rennes,fr Ligue 1,26,1684,18.7,18,8,6,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,-0.1,0.05,0.4,0,,0,0,16.5,0,DF
1548,Santiago Bueno,0,2024-2025,25,uy URU,Wolves,eng Premier League,29,1687,18.7,18,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.3,0,0,0.2,50,14,0,DF
1549,Alessandro Zanoli,0,2024-2025,23,it ITA,Genoa,it Serie A,31,1711,19,19,12,4,0.1,0,0.1,0.1,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,-0.1,0.04,0.6,0.09,0.33,0.2,27.3,20.8,0,"FW,DF"
1550,Zeki Çelik,0,2024-2025,27,tr TUR,Roma,it Serie A,31,2256,25.1,27,4,3,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0.04,0.5,0,0,0.2,30.8,15.7,0,DF
1551,Marnon Busch,0,2024-2025,29,de GER,Heidenheim,de Bundesliga,23,1396,15.5,15,8,8,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.03,0.8,0,0,0.2,23.1,26.8,0.1,"DF,MF"
1552,El Chadaille Bitshiabu,0,2024-2025,19,fr FRA,RB Leipzig,de Bundesliga,21,1130,12.6,13,8,7,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.06,0.4,0,0,0.2,60,10.9,0,DF
1553,Abel Bretones,0,2024-2025,23,es ESP,Osasuna,es La Liga,35,2074,23,20,15,3,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0.04,0.5,0.17,0.5,0.2,33.3,22.9,0,DF
1554,Gleison Bremer,0,2024-2025,27,br BRA,Juventus,it Serie A,6,540,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.5,0,,0,0,18.1,0,DF
1555,Jordan Ferri,0,2024-2025,32,fr FRA,Montpellier,fr Ligue 1,25,1773,19.7,21,4,1,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0.1,0.03,0.7,0,0,0.2,21.4,26,0,MF
1556,Conor Coady,0,2024-2025,31,eng ENG,Leicester City,eng Premier League,22,1714,19,19,3,13,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.1,0.5,0.5,0.1,100,6.9,0,DF
1557,Moisés Caicedo,0,2024-2025,22,ec ECU,Chelsea,eng Premier League,38,3351,37.2,38,0,0,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.04,0.5,0.05,0.33,0.1,15,25.3,0,"MF,DF"
1558,Logan Costa,0,2024-2025,23,cv CPV,2 Teams,2 Comps,33,2677,29.7,29,4,3,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.05,0.4,0.17,0.4,0.2,41.7,15.9,0,DF
1559,Josip Juranovi?,0,2024-2025,28,hr CRO,Union Berlin,de Bundesliga,17,1159,12.9,13,4,1,0,0.1,0.1,0,0,0,0,0,0,0.1,0.2,0.2,0.2,0,0,-0.1,0.05,0.5,0,0,0.2,33.3,24.8,0.1,"DF,MF"
1560,Jailson Siqueira,0,2024-2025,28,br BRA,Celta Vigo,es La Liga,13,614,6.8,6,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.6,0,0,0.3,50,16.5,0,"DF,MF"
1561,Noussair Mazraoui,0,2024-2025,26,ma MAR,Manchester Utd,eng Premier League,37,2838,31.5,34,3,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0.05,0.4,0,0,0.1,23.1,20.6,0,DF
1562,Warren Bondo,0,2024-2025,20,fr FRA,2 Teams,it Serie A,24,1780,19.8,22,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.7,0,0,0.1,14.3,25.8,0,MF
1563,Dante,0,2024-2025,40,br BRA,Nice,fr Ligue 1,25,1964,21.8,21,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.4,0,0,0.1,22.2,11.9,0,DF
1564,Arthur Vermeeren,0,2024-2025,19,be BEL,2 Teams,2 Comps,28,1572,17.5,18,10,5,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0.1,0.09,0.2,0,0,0.1,25,17.9,0,MF
1565,Jhon Lucumí,0,2024-2025,26,co COL,Bologna,it Serie A,32,2614,29,29,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.4,0,0,0.1,15.4,11,0,DF
1566,Pietro Comuzzo,0,2024-2025,19,it ITA,Fiorentina,it Serie A,33,2200,24.4,24,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.5,0.1,40,13,0,DF
1567,Ryan Manning,0,2024-2025,28,ie IRL,Southampton,eng Premier League,24,1462,16.2,18,6,7,0,0.1,0.1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0,-0.1,0.04,0.5,0,0,0.1,12.5,22,0.1,"DF,MF"
1568,Dennis Geiger,0,2024-2025,26,de GER,Hoffenheim,de Bundesliga,20,734,8.2,7,13,5,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,-0.1,0.03,0.6,0,0,0.1,20,24.2,0.1,"MF,FW"
1569,Christopher Operi,0,2024-2025,27,ci CIV,Le Havre,fr Ligue 1,13,1169,13,13,0,0,0,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0,0,0.04,0.5,0,0,0.1,14.3,22,0.2,"DF,FW"
1570,Óscar Valentín,0,2024-2025,29,es ESP,Rayo Vallecano,es La Liga,34,1835,20.4,18,16,2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0.09,0.2,0,0,0,20,12.3,0,MF
1571,Loïc Bade,0,2024-2025,24,fr FRA,Sevilla,es La Liga,32,2686,29.8,31,1,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.4,0.08,0.25,0.1,30.8,15,0,DF
1572,Geoffrey Kondogbia,0,2024-2025,31,cf CTA,Marseille,fr Ligue 1,25,2020,22.4,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.06,0.4,0,0,0,12.5,13.4,0,"DF,MF"
1573,Matty Cash,0,2024-2025,26,pl POL,Aston Villa,eng Premier League,27,2070,23,24,3,2,0,0,0.1,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0.04,0.6,0.08,0.17,0.3,46.2,18.8,0,DF
1574,Javi Sánchez,0,2024-2025,27,es ESP,Valladolid,es La Liga,25,2026,22.5,25,0,1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.04,0.5,0.18,0.4,0.2,45.5,23.5,0.2,DF
1575,Sacha Boey,0,2024-2025,23,fr FRA,Bayern Munich,de Bundesliga,13,593,6.6,6,7,9,0,0.3,0.3,0,0,0,0,0,0,0.2,0.2,0.3,0.2,0,0,0.1,0.05,0.5,0,0,0.2,33.3,18.5,0,DF
1576,Jesper Karlström,0,2024-2025,29,se SWE,Udinese,it Serie A,37,3186,35.4,36,1,0,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0.06,0.4,0,0,0.1,15.4,18.9,0,MF
1577,Iñigo Lekue,0,2024-2025,31,es ESP,Athletic Club,es La Liga,16,773,8.6,8,8,22,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,-0.1,0.09,0.2,0,,0,0,18.2,0,DF
1578,Francesco Acerbi,0,2024-2025,36,it ITA,Inter,it Serie A,23,1710,19,20,3,7,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0.08,0.3,0,0,0.1,20,11.5,0,DF
1579,Adama Boiro,0,2024-2025,22,es ESP,Athletic Club,es La Liga,18,1101,12.2,13,5,18,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.05,0.4,0,,0,0,14.4,0,"DF,FW"
1580,Ki-Jana Hoever,0,2024-2025,22,nl NED,Auxerre,fr Ligue 1,30,2124,23.6,26,4,1,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.05,0.4,0.1,0.2,0.2,50,21.1,0,DF
1581,Yunis Abdelhamid,0,2024-2025,36,ma MAR,Saint-Étienne,fr Ligue 1,16,1033,11.5,11,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.2,0,0,0.1,50,10.8,0,DF
1582,Timothy Castagne,0,2024-2025,28,be BEL,Fulham,eng Premier League,24,1649,18.3,17,7,9,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0.05,0.4,0,0,0.2,37.5,14,0,DF
1583,Omar Mascarell,0,2024-2025,31,gq EQG,Mallorca,es La Liga,32,1992,22.1,21,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.4,0.11,0.5,0.1,22.2,16.8,0,MF
1584,Charalampos Lykogiannis,0,2024-2025,30,gr GRE,Bologna,it Serie A,17,1048,11.6,12,5,17,0,0.3,0.3,0,0,0,0,0,0,0.1,0.2,0.2,0.2,0,0,0.2,0.04,0.5,0,0,0.2,33.3,21.4,0.2,DF
1585,Abdulai Juma Bah,0,2024-2025,18,sl SLE,2 Teams,2 Comps,22,1550,17.2,18,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.3,0,0,0.1,40,9.8,0,DF
1586,Andoni Gorosabel,0,2024-2025,27,es ESP,Athletic Club,es La Liga,20,1485,16.5,17,3,17,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.17,0.1,0,0,0.1,50,22.2,0,DF
1587,Luca Netz,0,2024-2025,21,de GER,Gladbach,de Bundesliga,24,969,10.8,8,16,3,0,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0.1,0.2,0,0,0,0.07,0.3,0,,0,0,15.2,0,DF
1588,Carl Starfelt,0,2024-2025,29,se SWE,Celta Vigo,es La Liga,28,2270,25.2,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,1,0,20,11.6,0,DF
1589,Arthur Melo,0,2024-2025,27,br BRA,Girona,es La Liga,15,941,10.5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.03,0.6,0,0,0.1,16.7,26,0.1,MF
1590,José María Giménez,0,2024-2025,29,uy URU,Atlético Madrid,es La Liga,27,1999,22.2,20,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.2,0,0,0,20,8.6,0,DF
1591,Léo Pétrot,0,2024-2025,27,fr FRA,Saint-Étienne,fr Ligue 1,31,2634,29.3,29,2,1,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.1,0.2,0,0,0.1,42.9,12.1,0,DF
1592,Antonee Robinson,0,2024-2025,26,us USA,Fulham,eng Premier League,36,3167,35.2,35,1,0,0,0.3,0.3,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0.2,0.04,0.5,0,0,0.1,12.5,22.1,0,DF
1593,Edson Álvarez,0,2024-2025,26,mx MEX,West Ham,eng Premier League,28,1772,19.7,20,8,2,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.03,0.6,0,0,0.1,8.3,26.3,0,MF
1594,Álex Suárez,0,2024-2025,31,es ESP,Las Palmas,es La Liga,30,2460,27.3,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.2,0,0,0.1,50,14.9,0,DF
1595,Marvin,0,2024-2025,24,es ESP,Las Palmas,es La Liga,23,1038,11.5,9,14,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,-0.1,0.04,0.4,0,,0,0,13.7,0,"DF,FW"
1596,Ismaël Doukouré,0,2024-2025,21,fr FRA,Strasbourg,fr Ligue 1,31,2639,29.3,31,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.19,0.1,0.33,1,0,33.3,13.4,0,"DF,MF"
1597,Nicolas Pallois,0,2024-2025,36,fr FRA,Nantes,fr Ligue 1,26,2017,22.4,23,3,6,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.14,0.1,0,0,0,33.3,22,0,DF
1598,Sebastian Walukiewicz,0,2024-2025,24,pl POL,2 Teams,it Serie A,31,1841,20.5,22,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.3,0,0,0,16.7,20.5,0,DF
1599,Alberto Moreno,0,2024-2025,32,es ESP,Como,it Serie A,24,1727,19.2,21,3,6,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,-0.1,0.03,0.7,0,0,0.3,42.9,25.6,0,DF
1600,Ola Aina,0,2024-2025,27,ng NGA,Nott'ham Forest,eng Premier League,35,2995,33.3,35,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0.06,0.3,0.18,1,0.1,18.2,26.1,0,DF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
