Rk,Player,Gls/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls/90,Ast,G+A,G-PK,PK,PKatt,PKm,Pos
969,Emmanuel Biumla,0.1,2024-2025,19,fr FRA,Angers,fr Ligue 1,17,1336,14.8,15,2,4,0.1,0,0.1,0.1,0,0,0,DF
970,Logan Costa,0.1,2024-2025,23,cv CPV,2 Teams,2 Comps,33,2677,29.7,29,4,3,0.1,0,0.1,0.1,0,0,0,DF
971,Aron Dønnum,0.1,2024-2025,26,no NOR,Toulouse,fr Ligue 1,32,2689,29.9,31,1,0,0.1,0.1,0.1,0.1,0,0,0,"DF,MF"
972,Ben Johnson,0.1,2024-2025,24,eng ENG,Ipswich Town,eng Premier League,23,1354,15,14,9,9,0.1,0.1,0.2,0.1,0,0,0,"DF,FW"
973,Mario Lemina,0.1,2024-2025,30,ga GAB,Wolves,eng Premier League,17,1364,15.2,15,2,0,0.1,0.2,0.3,0.1,0,0,0,"MF,DF"
974,Elliot Anderson,0.1,2024-2025,21,eng ENG,Nott'ham Forest,eng Premier League,37,2728,30.3,33,4,0,0.1,0.2,0.3,0.1,0,0,0,MF
975,Jorge Herrando,0.1,2024-2025,23,es ESP,Osasuna,es La Liga,18,1366,15.2,15,3,20,0.1,0,0.1,0.1,0,0,0,DF
976,Kevin Vogt,0.1,2024-2025,32,de GER,Union Berlin,de Bundesliga,18,1367,15.2,16,2,5,0.1,0,0.1,0,0.1,0.1,0,DF
977,Sergio Gómez,0.1,2024-2025,23,es ESP,Real Sociedad,es La Liga,37,2738,30.4,31,6,1,0.1,0.2,0.2,0.1,0,0,0,"MF,DF"
978,Myles Lewis-Skelly,0.1,2024-2025,17,eng ENG,Arsenal,eng Premier League,23,1369,15.2,15,8,9,0.1,0,0.1,0.1,0,0,0,DF
979,Ridgeciano Haps,0.1,2024-2025,31,sr SUR,Venezia,it Serie A,25,1369,15.2,14,11,9,0.1,0.1,0.1,0.1,0,0,0,DF
980,Sergi Darder,0.1,2024-2025,30,es ESP,Mallorca,es La Liga,38,2744,30.5,34,4,0,0.1,0.2,0.3,0.1,0,0,0,"MF,FW"
981,Adrien Truffert,0.1,2024-2025,22,fr FRA,Rennes,fr Ligue 1,33,2752,30.6,31,2,0,0.1,0.1,0.1,0.1,0,0,0,"DF,MF"
982,Martín Payero,0.1,2024-2025,25,ar ARG,Udinese,it Serie A,25,1381,15.3,16,9,2,0.1,0.1,0.1,0.1,0,0,0,MF
983,Gautier Lloris,0.1,2024-2025,29,fr FRA,Le Havre,fr Ligue 1,31,2768,30.8,31,0,1,0.1,0,0.1,0.1,0,0,0,DF
984,Jack Stephens,0.1,2024-2025,30,eng ENG,Southampton,eng Premier League,19,1389,15.4,17,2,4,0.1,0,0.1,0.1,0,0,0,DF
985,Moritz Broschinski,0.1,2024-2025,23,de GER,Bochum,de Bundesliga,33,1390,15.4,15,18,1,0.1,0.2,0.3,0.1,0,0,0,"FW,MF"
986,Philipp Sander,0.1,2024-2025,26,de GER,Gladbach,de Bundesliga,27,1400,15.6,16,11,1,0.1,0,0.1,0.1,0,0,0,MF
987,Kamaldeen Sulemana,0.1,2024-2025,22,gh GHA,Southampton,eng Premier League,26,1402,15.6,17,9,2,0.1,0.1,0.1,0.1,0,0,0,"FW,MF"
988,Tosin Adarabioyo,0.1,2024-2025,26,eng ENG,Chelsea,eng Premier League,22,1409,15.7,15,7,16,0.1,0.1,0.1,0.1,0,0,0,DF
989,Carlos Soler,0.1,2024-2025,27,es ESP,2 Teams,2 Comps,31,1409,15.7,14,17,3,0.1,0.1,0.1,0.1,0,0,0,"MF,FW"
990,Manuel Locatelli,0.1,2024-2025,26,it ITA,Juventus,it Serie A,36,2822,31.4,34,2,1,0.1,0.1,0.1,0,0,0,0,MF
991,Jordan Zemura,0.1,2024-2025,24,zw ZIM,Udinese,it Serie A,23,1415,15.7,13,10,11,0.1,0.1,0.2,0.1,0,0,0,DF
992,Cristian Romero,0.1,2024-2025,26,ar ARG,Tottenham,eng Premier League,18,1416,15.7,18,0,3,0.1,0,0.1,0.1,0,0,0,DF
993,Giorgos Kyriakopoulos,0.1,2024-2025,28,gr GRE,Monza,it Serie A,34,2845,31.6,33,1,0,0.1,0.1,0.2,0.1,0,0,0,DF
994,Maximilian Eggestein,0.1,2024-2025,27,de GER,Freiburg,de Bundesliga,33,2845,31.6,33,0,1,0.1,0,0.1,0.1,0,0,0,MF
995,Saúl Coco,0.1,2024-2025,25,gq EQG,Torino,it Serie A,32,2845,31.6,32,0,3,0.1,0,0.1,0.1,0,0,0,DF
996,Emanuele Valeri,0.1,2024-2025,25,it ITA,Parma,it Serie A,35,2873,31.9,34,1,1,0.1,0.2,0.3,0,0,0,0,DF
997,James Ward-Prowse,0.1,2024-2025,29,eng ENG,2 Teams,eng Premier League,24,1439,16,17,7,10,0.1,0.1,0.2,0.1,0,0,0,MF
998,Granit Xhaka,0.1,2024-2025,31,ch SUI,Leverkusen,de Bundesliga,33,2888,32.1,33,0,1,0.1,0.2,0.3,0.1,0,0,0,MF
999,Aleksandar Pavlovic,0.1,2024-2025,20,de GER,Bayern Munich,de Bundesliga,21,1451,16.1,18,3,3,0.1,0,0.1,0.1,0,0,0,MF
1000,Adrian Bernabe,0.1,2024-2025,23,es ESP,Parma,it Serie A,21,1453,16.1,18,3,2,0.1,0.1,0.1,0.1,0,0,0,MF
,,,,,,,,,,,,,,,,,,,,,
